Test Article: Pier foundation
Mech. Interface: Al plate/ stud
Accelerometers: <e.g. BK 8340 S/N51828> | 
Acc. Location: <description>
Axis Convention: Z(Ch.0) vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Ambient and various
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo
Time zone: Hawaii

mV/m.u.	1037.000

Accel. (rms) [m/s^2]	0.004394


Hanning
RMS averaging	Averages	3
Linear
Accel. [m/s^2]
2014-05-15 11:13:205.00000000E-1	1.09256347E-10
2.40000000E+1	4.10894038E-11
2.45000000E+1	2.06917030E-10
2.50000000E+1	2.03603639E-10
2.55000000E+1	1.62417436E-10
2.60000000E+1	4.71331248E-11
2.65000000E+1	9.32669566E-11
2.70000000E+1	1.98711768E-10
2.75000000E+1	2.17386639E-10
2.80000000E+1	2.19594789E-10
2.85000000E+1	3.03980246E-10
2.90000000E+1	6.64053643E-10
2.95000000E+1	1.86695646E-9
3.00000000E+1	1.08809421E-9
3.05000000E+1	9.35578205E-11
3.10000000E+1	2.03158499E-10
3.15000000E+1	2.20252524E-10
3.20000000E+1	1.65144462E-10
3.25000000E+1	5.49037204E-11
3.30000000E+1	3.44019605E-11
3.35000000E+1	1.68200603E-10
3.40000000E+1	2.58056430E-10
3.45000000E+1	4.33060341E-11
3.50000000E+1	2.82025460E-11
3.55000000E+1	1.52145788E-10
3.60000000E+1	1.82007757E-10
3.65000000E+1	1.77317864E-10
3.70000000E+1	2.12296339E-11
3.75000000E+1	2.46082064E-10
3.80000000E+1	7.06565243E-10
3.85000000E+1	2.03841667E-10
3.90000000E+1	7.93888364E-11
3.95000000E+1	6.68939605E-11
4.00000000E+1	2.15276537E-10
4.05000000E+1	3.26527308E-10
4.10000000E+1	1.04982574E-10
4.15000000E+1	1.91867388E-11
4.20000000E+1	1.51551400E-10
4.25000000E+1	2.37848946E-10
4.30000000E+1	1.99734606E-10
4.35000000E+1	7.99014506E-11
4.40000000E+1	1.33642707E-10
4.45000000E+1	2.43241524E-10
4.50000000E+1	3.89518292E-10
4.55000000E+1	1.17200468E-10
4.60000000E+1	6.07051807E-11
4.65000000E+1	2.62839421E-10
4.70000000E+1	3.34022088E-10
4.75000000E+1	3.46346450E-10
4.80000000E+1	9.40480261E-11
4.85000000E+1	1.66531475E-10
4.90000000E+1	5.16405308E-10
4.95000000E+1	3.98419446E-10
5.00000000E+1	1.67984970E-10
5.05000000E+1	6.55914410E-11
5.10000000E+1	2.99154268E-10
5.15000000E+1	6.39276933E-10
5.20000000E+1	5.67012822E-10
5.25000000E+1	3.58051095E-10
5.30000000E+1	3.64043819E-10
5.35000000E+1	5.69582394E-10
5.40000000E+1	7.62155336E-10
5.45000000E+1	2.25704411E-10
5.50000000E+1	2.42140075E-10
5.55000000E+1	4.74251562E-10
5.60000000E+1	6.89943843E-10
5.65000000E+1	5.98939901E-10
5.70000000E+1	3.27513581E-10
5.75000000E+1	5.01168768E-10
5.80000000E+1	7.82636435E-10
5.85000000E+1	5.59966427E-10
5.90000000E+1	1.23847329E-8
5.95000000E+1	4.41300001E-8
6.00000000E+1	1.21311500E-8
6.05000000E+1	1.28674648E-9
6.10000000E+1	8.23477304E-10
6.15000000E+1	3.78856128E-10
6.20000000E+1	7.90979762E-10
6.25000000E+1	1.05998900E-9
6.30000000E+1	1.13106316E-9
6.35000000E+1	7.55993786E-10
6.40000000E+1	6.49230013E-10
6.45000000E+1	1.36278598E-9
6.50000000E+1	1.18804882E-9
6.55000000E+1	1.30797337E-9
6.60000000E+1	6.40126357E-10
6.65000000E+1	5.03641838E-10
6.70000000E+1	1.25366555E-9
6.75000000E+1	1.32539215E-9
6.80000000E+1	1.24514328E-9
6.85000000E+1	7.93100802E-10
6.90000000E+1	9.34815722E-10
6.95000000E+1	1.80944542E-9
7.00000000E+1	1.51314200E-9
7.05000000E+1	8.75784968E-10
7.10000000E+1	7.92362842E-10
7.15000000E+1	1.30024001E-9
7.20000000E+1	1.48301061E-9
7.25000000E+1	1.08247232E-9
7.30000000E+1	8.09509569E-10
7.35000000E+1	1.06665543E-9
7.40000000E+1	1.88610349E-9
7.45000000E+1	1.60861143E-9
7.50000000E+1	8.49526469E-10
7.55000000E+1	8.34355104E-10
7.60000000E+1	1.05429929E-9
7.65000000E+1	1.71160776E-9
7.70000000E+1	8.06503201E-10
7.75000000E+1	6.18570799E-10
7.80000000E+1	1.13446146E-9
7.85000000E+1	1.40027755E-9
7.90000000E+1	1.64450111E-9
7.95000000E+1	6.35009221E-10
8.00000000E+1	6.96316885E-10
8.05000000E+1	1.48472477E-9
8.10000000E+1	1.60806151E-9
8.15000000E+1	1.51194575E-9
8.20000000E+1	8.60625657E-10
8.25000000E+1	1.35891413E-9
8.30000000E+1	1.74036989E-9
8.35000000E+1	1.20416657E-9
8.40000000E+1	8.48461317E-10
8.45000000E+1	6.30853055E-10
8.50000000E+1	1.60870943E-9
8.55000000E+1	1.39323941E-9
8.60000000E+1	9.89721501E-10
8.65000000E+1	8.58644868E-10
8.70000000E+1	7.54552705E-10
8.75000000E+1	1.65802847E-9
8.80000000E+1	1.15306251E-9
8.85000000E+1	8.45650411E-10
8.90000000E+1	1.12674368E-9
8.95000000E+1	1.08318674E-9
9.00000000E+1	1.56152112E-9
9.05000000E+1	8.93334231E-10
9.10000000E+1	9.38992068E-10
9.15000000E+1	1.31910118E-9
9.20000000E+1	1.30717990E-9
9.25000000E+1	1.80558720E-9
9.30000000E+1	8.29588907E-10
9.35000000E+1	8.19061753E-10
9.40000000E+1	1.09662546E-9
9.45000000E+1	1.10207260E-9
9.50000000E+1	1.19548123E-9
9.55000000E+1	6.31162644E-10
9.60000000E+1	1.65898073E-9
9.65000000E+1	1.49369512E-9
9.70000000E+1	1.40867632E-9
9.75000000E+1	1.28859680E-9
9.80000000E+1	5.78743932E-10
9.85000000E+1	1.84361918E-9
9.90000000E+1	1.60599377E-9
9.95000000E+1	1.72152993E-9
1.00000000E+2	2.00517279E-9
1.00500000E+2	1.40560643E-9
1.01000000E+2	2.91741548E-9
1.01500000E+2	1.39948319E-9
1.02000000E+2	1.55231555E-9
1.02500000E+2	2.24374194E-9
1.03000000E+2	2.30164463E-9
1.03500000E+2	3.73719001E-9
1.04000000E+2	1.47569905E-9
1.04500000E+2	1.88465343E-9
1.05000000E+2	2.64999706E-9
1.05500000E+2	2.81302484E-9
1.06000000E+2	3.48927912E-9
1.06500000E+2	1.43432972E-9
1.07000000E+2	2.82419090E-9
1.07500000E+2	3.78154074E-9
1.08000000E+2	3.65310989E-9
1.08500000E+2	4.12968750E-9
1.09000000E+2	1.90023331E-9
1.09500000E+2	4.55086811E-9
1.10000000E+2	4.37952640E-9
1.10500000E+2	3.72167024E-9
1.11000000E+2	3.98820998E-9
1.11500000E+2	2.76521248E-9
1.12000000E+2	6.60566767E-9
1.12500000E+2	5.05247452E-9
1.13000000E+2	4.86124664E-9
1.13500000E+2	4.59470801E-9
1.14000000E+2	4.02163448E-9
1.14500000E+2	9.45692270E-9
1.15000000E+2	4.62101633E-9
1.15500000E+2	6.01449737E-9
1.16000000E+2	7.13220399E-9
1.16500000E+2	7.26405559E-9
1.17000000E+2	1.14865352E-8
1.17500000E+2	5.07926422E-9
1.18000000E+2	7.28820860E-9
1.18500000E+2	9.82650884E-9
1.19000000E+2	2.07293933E-8
1.19500000E+2	2.90618232E-8
1.20000000E+2	1.93008146E-8
1.20500000E+2	1.59408391E-8
1.21000000E+2	1.09877526E-8
1.21500000E+2	1.34460537E-8
1.22000000E+2	1.63651899E-8
1.22500000E+2	8.94303075E-9
1.23000000E+2	1.97883501E-8
1.23500000E+2	1.51444199E-8
1.24000000E+2	1.86303140E-8
1.24500000E+2	2.02655598E-8
1.25000000E+2	1.36334857E-8
1.25500000E+2	2.70127494E-8
1.26000000E+2	1.72510618E-8
1.26500000E+2	2.10339708E-8
1.27000000E+2	2.02388814E-8
1.27500000E+2	1.79158881E-8
1.28000000E+2	3.05127835E-8
1.28500000E+2	1.75641191E-8
1.29000000E+2	2.79871610E-8
1.29500000E+2	2.52757024E-8
1.30000000E+2	2.67684133E-8
1.30500000E+2	3.64643429E-8
1.31000000E+2	2.08781183E-8
1.31500000E+2	3.97507378E-8
1.32000000E+2	3.59616959E-8
1.32500000E+2	3.88323436E-8
1.33000000E+2	4.23482907E-8
1.33500000E+2	2.84512641E-8
1.34000000E+2	6.01009445E-8
1.34500000E+2	3.95826327E-8
1.35000000E+2	6.15792989E-8
1.35500000E+2	7.84174401E-8
1.36000000E+2	5.31249233E-8
1.36500000E+2	1.01544442E-7
1.37000000E+2	5.88882163E-8
1.37500000E+2	9.90035440E-8
1.38000000E+2	9.07911180E-8
1.38500000E+2	6.57101162E-8
1.39000000E+2	1.42634685E-7
1.39500000E+2	8.09347807E-8
1.40000000E+2	1.51811607E-7
1.40500000E+2	1.21907724E-7
1.41000000E+2	1.15375262E-7
1.41500000E+2	1.94629856E-7
1.42000000E+2	9.75980048E-8
1.42500000E+2	1.89783832E-7
1.43000000E+2	1.57352471E-7
1.43500000E+2	1.71724587E-7
1.44000000E+2	2.30957528E-7
1.44500000E+2	1.37328969E-7
1.45000000E+2	2.72502932E-7
1.45500000E+2	1.60796402E-7
1.46000000E+2	2.04926515E-7
1.46500000E+2	2.12953794E-7
1.47000000E+2	1.13708295E-7
1.47500000E+2	1.85723236E-7
1.48000000E+2	1.18220387E-7
1.48500000E+2	1.67052720E-7
1.49000000E+2	1.39422593E-7
1.49500000E+2	1.15488062E-7
1.50000000E+2	1.66644942E-7
1.50500000E+2	7.01098506E-8
1.51000000E+2	1.37418745E-7
1.51500000E+2	8.40967802E-8
1.52000000E+2	7.65306541E-8
1.52500000E+2	1.04269981E-7
1.53000000E+2	5.03939635E-8
1.53500000E+2	9.70508686E-8
1.54000000E+2	5.56576687E-8
1.54500000E+2	6.65872457E-8
1.55000000E+2	9.44692556E-8
1.55500000E+2	5.33728115E-8
1.56000000E+2	9.10693181E-8
1.56500000E+2	3.83872901E-8
1.57000000E+2	6.93944364E-8
1.57500000E+2	9.31110799E-8
1.58000000E+2	4.72320809E-8
1.58500000E+2	8.40788012E-8
1.59000000E+2	4.64470863E-8
1.59500000E+2	8.69907016E-8
1.60000000E+2	6.44626682E-8
1.60500000E+2	3.61841944E-8
1.61000000E+2	8.23896684E-8
1.61500000E+2	4.66120448E-8
1.62000000E+2	6.40894305E-8
1.62500000E+2	4.02308716E-8
1.63000000E+2	4.39644048E-8
1.63500000E+2	7.49469854E-8
1.64000000E+2	4.18804384E-8
1.64500000E+2	6.82127850E-8
1.65000000E+2	3.80606857E-8
1.65500000E+2	4.76954492E-8
1.66000000E+2	5.87589485E-8
1.66500000E+2	2.82005141E-8
1.67000000E+2	4.64866962E-8
1.67500000E+2	2.89209523E-8
1.68000000E+2	3.85525289E-8
1.68500000E+2	3.67284385E-8
1.69000000E+2	2.05143037E-8
1.69500000E+2	3.29952777E-8
1.70000000E+2	1.57636777E-8
1.70500000E+2	2.46673250E-8
1.71000000E+2	2.04856920E-8
1.71500000E+2	1.73878244E-8
1.72000000E+2	3.34228889E-8
1.72500000E+2	1.87229836E-8
1.73000000E+2	3.06929371E-8
1.73500000E+2	2.06473311E-8
1.74000000E+2	2.00150836E-8
1.74500000E+2	3.18743319E-8
1.75000000E+2	1.71473061E-8
1.75500000E+2	2.33735319E-8
1.76000000E+2	2.30561350E-8
1.76500000E+2	1.50271013E-8
1.77000000E+2	1.81656463E-8
1.77500000E+2	1.42741239E-8
1.78000000E+2	2.35745506E-8
1.78500000E+2	1.62544981E-8
1.79000000E+2	1.33326825E-8
1.79500000E+2	1.24684695E-8
1.80000000E+2	1.15499060E-8
1.80500000E+2	1.46565647E-8
1.81000000E+2	7.62781851E-9
1.81500000E+2	1.02700480E-8
1.82000000E+2	2.50465636E-8
1.82500000E+2	3.50773539E-8
1.83000000E+2	2.42469800E-8
1.83500000E+2	1.32496767E-8
1.84000000E+2	1.28930466E-8
1.84500000E+2	1.48396982E-8
1.85000000E+2	1.20690588E-8
1.85500000E+2	2.66214194E-8
1.86000000E+2	3.25955487E-8
1.86500000E+2	1.67295288E-8
1.87000000E+2	4.77591084E-9
1.87500000E+2	9.61078146E-9
1.88000000E+2	1.48863108E-8
1.88500000E+2	7.09355439E-9
1.89000000E+2	1.71983411E-9
1.89500000E+2	4.97246035E-9
1.90000000E+2	7.14155197E-9
1.90500000E+2	5.01238178E-9
1.91000000E+2	4.87697883E-9
1.91500000E+2	5.86252674E-9
1.92000000E+2	4.64325582E-9
1.92500000E+2	1.84678257E-9
1.93000000E+2	4.01162831E-9
1.93500000E+2	1.02326062E-8
1.94000000E+2	8.85204206E-9
1.94500000E+2	6.77589788E-9
1.95000000E+2	8.13353871E-9
1.95500000E+2	7.28276317E-9
1.96000000E+2	4.89529242E-9
1.96500000E+2	9.32333603E-9
1.97000000E+2	1.60463245E-8
1.97500000E+2	1.03848759E-8
1.98000000E+2	4.02874001E-9
1.98500000E+2	1.25094340E-8
1.99000000E+2	2.08932566E-8
1.99500000E+2	1.97155598E-8
2.00000000E+2	2.71938121E-8
2.00500000E+2	3.35376197E-8
2.01000000E+2	1.50168346E-8
2.01500000E+2	1.11940286E-8
2.02000000E+2	2.78481330E-8
2.02500000E+2	3.73822149E-8
2.03000000E+2	2.35966398E-8
2.03500000E+2	1.82331444E-8
2.04000000E+2	2.27741829E-8
2.04500000E+2	1.82423194E-8
2.05000000E+2	1.69280610E-8
2.05500000E+2	2.57290638E-8
2.06000000E+2	2.54396362E-8
2.06500000E+2	9.72545056E-9
2.07000000E+2	1.20148280E-8
2.07500000E+2	4.02828561E-8
2.08000000E+2	5.37897164E-8
2.08500000E+2	2.67601829E-8
2.09000000E+2	1.51121786E-9
2.09500000E+2	2.05672817E-8
2.10000000E+2	4.16734742E-8
2.10500000E+2	3.02802194E-8
2.11000000E+2	1.72425918E-8
2.11500000E+2	1.94156936E-8
2.12000000E+2	1.78817316E-8
2.12500000E+2	1.19591549E-8
2.13000000E+2	3.03871089E-8
2.13500000E+2	3.76536134E-8
2.14000000E+2	2.83023713E-8
2.14500000E+2	3.19275835E-8
2.15000000E+2	6.59331060E-8
2.15500000E+2	8.38902118E-8
2.16000000E+2	6.58110805E-8
2.16500000E+2	4.00626030E-8
2.17000000E+2	2.10662465E-8
2.17500000E+2	2.75033877E-8
2.18000000E+2	4.59851841E-8
2.18500000E+2	5.12572928E-8
2.19000000E+2	4.80947071E-8
2.19500000E+2	4.84981448E-8
2.20000000E+2	3.07758639E-8
2.20500000E+2	2.25161856E-8
2.21000000E+2	4.98019654E-8
2.21500000E+2	7.58314247E-8
2.22000000E+2	5.25084287E-8
2.22500000E+2	1.99318674E-8
2.23000000E+2	4.38007992E-8
2.23500000E+2	6.81015510E-8
2.24000000E+2	3.24030363E-8
2.24500000E+2	2.23775772E-8
2.25000000E+2	6.50420271E-8
2.25500000E+2	7.30533855E-8
2.26000000E+2	4.06280081E-8
2.26500000E+2	4.98065253E-8
2.27000000E+2	6.96133594E-8
2.27500000E+2	4.00677495E-8
2.28000000E+2	4.02216208E-8
2.28500000E+2	7.06301560E-8
2.29000000E+2	6.62972017E-8
2.29500000E+2	3.51975031E-8
2.30000000E+2	2.45734634E-8
2.30500000E+2	4.51873742E-8
2.31000000E+2	3.71023388E-8
2.31500000E+2	2.52647655E-8
2.32000000E+2	2.39741041E-8
2.32500000E+2	1.62353083E-8
2.33000000E+2	1.09760756E-8
2.33500000E+2	1.65862487E-8
2.34000000E+2	2.84534304E-8
2.34500000E+2	2.69956451E-8
2.35000000E+2	1.13009168E-8
2.35500000E+2	1.55126228E-8
2.36000000E+2	1.84165185E-8
2.36500000E+2	1.59427634E-8
2.37000000E+2	9.86930633E-9
2.37500000E+2	1.51995766E-8
2.38000000E+2	1.91927574E-8
2.38500000E+2	1.50916796E-8
2.39000000E+2	2.28348425E-8
2.39500000E+2	1.99771944E-8
2.40000000E+2	2.01006257E-8
2.40500000E+2	2.11127960E-8
2.41000000E+2	1.85988629E-8
2.41500000E+2	2.26876064E-8
2.42000000E+2	1.48452830E-8
2.42500000E+2	2.32129314E-8
2.43000000E+2	2.36083718E-8
2.43500000E+2	2.20583036E-8
2.44000000E+2	2.70546890E-8
2.44500000E+2	2.47615565E-8
2.45000000E+2	3.88816141E-8
2.45500000E+2	2.99237112E-8
2.46000000E+2	2.57101397E-8
2.46500000E+2	2.56522176E-8
2.47000000E+2	1.88498486E-8
2.47500000E+2	3.49255853E-8
2.48000000E+2	3.17880495E-8
2.48500000E+2	3.60305321E-8
2.49000000E+2	3.58814775E-8
2.49500000E+2	3.17466570E-8
2.50000000E+2	4.58002665E-8
2.50500000E+2	3.70454220E-8
2.51000000E+2	4.82159260E-8
2.51500000E+2	4.31277084E-8
2.52000000E+2	3.36437245E-8
2.52500000E+2	4.61289754E-8
2.53000000E+2	4.09786621E-8
2.53500000E+2	5.26657451E-8
2.54000000E+2	1.23076295E-7
2.54500000E+2	1.97525468E-7
2.55000000E+2	7.14050849E-8
2.55500000E+2	3.06652732E-8
2.56000000E+2	3.83128835E-8
2.56500000E+2	3.51206851E-8
2.57000000E+2	3.95904360E-8
2.57500000E+2	3.95263109E-8
2.58000000E+2	3.18733552E-8
2.58500000E+2	5.21695859E-8
2.59000000E+2	2.28695349E-8
2.59500000E+2	2.54921072E-8
2.60000000E+2	2.70126454E-8
2.60500000E+2	3.05497198E-8
2.61000000E+2	4.13295297E-8
2.61500000E+2	3.11817271E-8
2.62000000E+2	4.56704926E-8
2.62500000E+2	3.07592003E-8
2.63000000E+2	3.50813707E-8
2.63500000E+2	3.71356783E-8
2.64000000E+2	3.22009820E-8
2.64500000E+2	5.60473262E-8
2.65000000E+2	4.58270259E-8
2.65500000E+2	3.62960221E-7
2.66000000E+2	4.55027504E-6
2.66500000E+2	3.17983194E-6
2.67000000E+2	1.41754334E-7
2.67500000E+2	4.11208825E-8
2.68000000E+2	4.84320505E-8
2.68500000E+2	4.69089996E-8
2.69000000E+2	4.64983974E-8
2.69500000E+2	7.11464466E-8
2.70000000E+2	4.72670126E-8
2.70500000E+2	7.09031640E-8
2.71000000E+2	6.60737592E-8
2.71500000E+2	5.88694435E-8
2.72000000E+2	6.86302393E-8
2.72500000E+2	4.16362294E-8
2.73000000E+2	8.03297941E-8
2.73500000E+2	7.03871451E-8
2.74000000E+2	6.33782355E-8
2.74500000E+2	6.81696427E-8
2.75000000E+2	4.90090928E-8
2.75500000E+2	7.88985037E-8
2.76000000E+2	4.47832562E-8
2.76500000E+2	4.78530090E-8
2.77000000E+2	6.01869735E-8
2.77500000E+2	4.04041490E-8
2.78000000E+2	7.16690193E-8
2.78500000E+2	4.58754319E-8
2.79000000E+2	5.11074976E-8
2.79500000E+2	5.06639885E-8
2.80000000E+2	4.32386215E-8
2.80500000E+2	6.56279204E-8
2.81000000E+2	3.34174026E-8
2.81500000E+2	5.37606194E-8
2.82000000E+2	4.41620087E-8
2.82500000E+2	4.23336310E-8
2.83000000E+2	6.19865283E-8
2.83500000E+2	3.47021972E-8
2.84000000E+2	5.96429759E-8
2.84500000E+2	3.74571121E-8
2.85000000E+2	4.21595993E-8
2.85500000E+2	5.42260054E-8
2.86000000E+2	4.16776924E-8
2.86500000E+2	6.61812637E-8
2.87000000E+2	6.58516914E-8
2.87500000E+2	8.32906773E-8
2.88000000E+2	7.87158472E-8
2.88500000E+2	5.55332452E-8
2.89000000E+2	5.51669312E-8
2.89500000E+2	2.71495586E-8
2.90000000E+2	5.17212688E-8
2.90500000E+2	4.49440359E-8
2.91000000E+2	2.96901973E-8
2.91500000E+2	4.51802878E-8
2.92000000E+2	2.57787832E-8
2.92500000E+2	4.77301957E-8
2.93000000E+2	3.63351931E-8
2.93500000E+2	3.62053331E-8
2.94000000E+2	4.95542018E-8
2.94500000E+2	2.64465190E-8
2.95000000E+2	5.24629046E-8
2.95500000E+2	3.48120089E-8
2.96000000E+2	3.89803418E-8
2.96500000E+2	5.34692973E-8
2.97000000E+2	3.34639420E-8
2.97500000E+2	5.67835890E-8
2.98000000E+2	3.11438596E-8
2.98500000E+2	5.32362838E-8
2.99000000E+2	6.74285962E-8
2.99500000E+2	3.89654255E-8
3.00000000E+2	6.66534383E-8
3.00500000E+2	2.87641778E-8
3.01000000E+2	4.89149170E-8
3.01500000E+2	6.74557790E-8
3.02000000E+2	8.22947480E-8
3.02500000E+2	7.74310744E-8
3.03000000E+2	1.38934638E-8
3.03500000E+2	4.86308825E-8
3.04000000E+2	7.98551617E-8
3.04500000E+2	7.35350543E-8
3.05000000E+2	5.70504790E-8
3.05500000E+2	2.62505557E-8
3.06000000E+2	8.99359686E-8
3.06500000E+2	1.15700295E-7
3.07000000E+2	8.34059273E-8
3.07500000E+2	3.48996471E-8
3.08000000E+2	5.27417605E-8
3.08500000E+2	1.14613625E-7
3.09000000E+2	6.93407476E-8
3.09500000E+2	4.93752684E-8
3.10000000E+2	5.50138840E-8
3.10500000E+2	4.38182616E-8
3.11000000E+2	4.07306108E-8
3.11500000E+2	3.45448128E-8
3.12000000E+2	8.06268604E-8
3.12500000E+2	8.45473132E-8
3.13000000E+2	7.22634300E-8
3.13500000E+2	5.93931033E-8
3.14000000E+2	1.75719242E-8
3.14500000E+2	4.69593179E-8
3.15000000E+2	5.96586583E-8
3.15500000E+2	4.16412409E-8
3.16000000E+2	3.21946539E-8
3.16500000E+2	1.57429532E-8
3.17000000E+2	3.72342489E-8
3.17500000E+2	5.05415493E-8
3.18000000E+2	5.14895547E-8
3.18500000E+2	3.53084673E-8
3.19000000E+2	1.41408906E-8
3.19500000E+2	2.55030495E-8
3.20000000E+2	2.72937028E-8
3.20500000E+2	4.66377335E-8
3.21000000E+2	6.39800218E-8
3.21500000E+2	4.23119275E-8
3.22000000E+2	1.67000500E-8
3.22500000E+2	2.69676183E-8
3.23000000E+2	7.47607272E-8
3.23500000E+2	8.09557744E-8
3.24000000E+2	5.07759737E-8
3.24500000E+2	2.55289187E-8
3.25000000E+2	1.50830190E-8
3.25500000E+2	3.30407329E-8
3.26000000E+2	3.60594168E-8
3.26500000E+2	2.53023738E-8
3.27000000E+2	1.91261276E-8
3.27500000E+2	1.01093595E-8
3.28000000E+2	2.56146010E-8
3.28500000E+2	2.43936794E-8
3.29000000E+2	2.16594177E-8
3.29500000E+2	2.11440081E-8
3.30000000E+2	1.70967945E-8
3.30500000E+2	3.29790857E-8
3.31000000E+2	3.90507458E-8
3.31500000E+2	5.91284135E-8
3.32000000E+2	4.94000049E-8
3.32500000E+2	2.76828868E-8
3.33000000E+2	2.91587749E-8
3.33500000E+2	3.13373070E-8
3.34000000E+2	6.17333784E-8
3.34500000E+2	6.02702202E-8
3.35000000E+2	5.69177544E-8
3.35500000E+2	5.80051158E-8
3.36000000E+2	3.77891712E-8
3.36500000E+2	5.51744767E-8
3.37000000E+2	3.08900106E-8
3.37500000E+2	2.75274156E-8
3.38000000E+2	4.19343895E-8
3.38500000E+2	3.85464483E-8
3.39000000E+2	6.11678982E-8
3.39500000E+2	3.18694232E-8
3.40000000E+2	2.06201114E-8
3.40500000E+2	3.57278293E-8
3.41000000E+2	3.81379624E-8
3.41500000E+2	4.68905292E-8
3.42000000E+2	1.55439012E-8
3.42500000E+2	2.11230373E-8
3.43000000E+2	2.47966931E-8
3.43500000E+2	2.23503074E-8
3.44000000E+2	3.08915583E-8
3.44500000E+2	1.47737190E-8
3.45000000E+2	2.15050162E-8
3.45500000E+2	1.85348470E-8
3.46000000E+2	2.33304576E-8
3.46500000E+2	2.78202825E-8
3.47000000E+2	1.05438411E-8
3.47500000E+2	2.46339453E-8
3.48000000E+2	2.07755353E-8
3.48500000E+2	1.71634173E-8
3.49000000E+2	1.90139000E-8
3.49500000E+2	1.20592862E-8
3.50000000E+2	3.01140038E-8
3.50500000E+2	2.17754942E-8
3.51000000E+2	2.12298969E-8
3.51500000E+2	1.53809184E-8
3.52000000E+2	1.72758484E-8
3.52500000E+2	2.36748413E-8
3.53000000E+2	1.13130087E-8
3.53500000E+2	2.22943652E-8
3.54000000E+2	2.58168070E-8
3.54500000E+2	1.81903357E-8
3.55000000E+2	2.36413251E-8
3.55500000E+2	1.81715518E-8
3.56000000E+2	3.16534123E-8
3.56500000E+2	2.78662327E-8
3.57000000E+2	2.35190348E-8
3.57500000E+2	2.63032333E-8
3.58000000E+2	2.09024557E-8
3.58500000E+2	4.63792476E-8
3.59000000E+2	4.79173383E-8
3.59500000E+2	3.97348727E-8
3.60000000E+2	3.64296399E-8
3.60500000E+2	2.58138753E-8
3.61000000E+2	4.04570883E-8
3.61500000E+2	2.72594576E-8
3.62000000E+2	2.74134606E-8
3.62500000E+2	2.65615718E-8
3.63000000E+2	3.35401038E-8
3.63500000E+2	5.97458663E-8
3.64000000E+2	3.87965422E-8
3.64500000E+2	2.90553049E-8
3.65000000E+2	3.04353373E-8
3.65500000E+2	3.05822670E-8
3.66000000E+2	2.78419594E-8
3.66500000E+2	1.36072373E-8
3.67000000E+2	2.77763283E-8
3.67500000E+2	3.09324406E-8
3.68000000E+2	2.55522743E-8
3.68500000E+2	3.06171634E-8
3.69000000E+2	3.25527088E-8
3.69500000E+2	3.91585686E-8
3.70000000E+2	2.23915698E-8
3.70500000E+2	1.89412599E-8
3.71000000E+2	2.14568551E-8
3.71500000E+2	2.52995102E-8
3.72000000E+2	3.39033886E-8
3.72500000E+2	1.36446678E-8
3.73000000E+2	1.70359407E-8
3.73500000E+2	2.17993073E-8
