Test Article: Pier foundation
Mech. Interface: Al plate/ stud
Accelerometers: <e.g. BK 8340 S/N51828> | 
Acc. Location: <description>
Axis Convention: Z(Ch.0) vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Ambient and various
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo
Time zone: Hawaii
waveform	[0]
t0	5/15/2014  11:13:18.657250
delta t	0.001000

time	Y[0]
5/15/2014  11:13:18.761250	1.972077E-3
5/15/2014  11:13:18.762250	2.427055E-3
5/15/2014  11:13:18.763250	-8.414600E-4
5/15/2014  11:13:18.764250	-2.150990E-3
5/15/2014  11:13:18.765250	2.490912E-3
5/15/2014  11:13:18.766250	1.772528E-3
5/15/2014  11:13:18.767250	-3.332936E-3
5/15/2014  11:13:18.768250	-7.287885E-4
5/15/2014  11:13:18.769250	2.094286E-3
5/15/2014  11:13:18.770250	-3.211074E-4
5/15/2014  11:13:18.771250	-3.093417E-3
5/15/2014  11:13:18.772250	7.006531E-4
5/15/2014  11:13:18.773250	3.679881E-3
5/15/2014  11:13:18.774250	-1.220442E-3
5/15/2014  11:13:18.775250	-3.138416E-3
5/15/2014  11:13:18.776250	1.485842E-3
5/15/2014  11:13:18.777250	2.556590E-3
5/15/2014  11:13:18.778250	-1.961239E-3
5/15/2014  11:13:18.779250	-2.746992E-3
5/15/2014  11:13:18.780250	3.231969E-3
5/15/2014  11:13:18.781250	3.339482E-3
5/15/2014  11:13:18.782250	-3.991234E-3
5/15/2014  11:13:18.783250	-2.050501E-3
5/15/2014  11:13:18.784250	3.256420E-3
5/15/2014  11:13:18.785250	-2.535651E-4
5/15/2014  11:13:18.786250	-3.423845E-3
5/15/2014  11:13:18.787250	-3.694014E-4
5/15/2014  11:13:18.788250	3.686991E-3
5/15/2014  11:13:18.789250	-1.160400E-3
5/15/2014  11:13:18.790250	-3.005889E-3
5/15/2014  11:13:18.791250	2.396058E-3
5/15/2014  11:13:18.792250	2.110370E-3
5/15/2014  11:13:18.793250	-1.101398E-3
5/15/2014  11:13:18.794250	-2.330250E-3
5/15/2014  11:13:18.795250	2.284818E-3
5/15/2014  11:13:18.796250	1.688426E-3
5/15/2014  11:13:18.797250	-2.317592E-3
5/15/2014  11:13:18.798250	3.042435E-4
5/15/2014  11:13:18.799250	1.585768E-3
5/15/2014  11:13:18.800250	1.656259E-3
5/15/2014  11:13:18.801250	-2.842973E-3
5/15/2014  11:13:18.802250	-1.478212E-3
5/15/2014  11:13:18.803250	2.229154E-3
5/15/2014  11:13:18.804250	9.450710E-6
5/15/2014  11:13:18.805250	-2.250006E-3
5/15/2014  11:13:18.806250	-2.050977E-4
5/15/2014  11:13:18.807250	3.046987E-3
5/15/2014  11:13:18.808250	-9.774115E-4
5/15/2014  11:13:18.809250	-2.315294E-3
5/15/2014  11:13:18.810250	1.716995E-3
5/15/2014  11:13:18.811250	1.253433E-3
5/15/2014  11:13:18.812250	-1.779985E-3
5/15/2014  11:13:18.813250	-1.949144E-3
5/15/2014  11:13:18.814250	2.680577E-3
5/15/2014  11:13:18.815250	1.953219E-3
5/15/2014  11:13:18.816250	-2.534958E-3
5/15/2014  11:13:18.817250	-1.227855E-3
5/15/2014  11:13:18.818250	2.144618E-3
5/15/2014  11:13:18.819250	-3.758608E-5
5/15/2014  11:13:18.820250	-2.607095E-3
5/15/2014  11:13:18.821250	6.041952E-4
5/15/2014  11:13:18.822250	2.512632E-3
5/15/2014  11:13:18.823250	-1.361726E-3
5/15/2014  11:13:18.824250	-2.500493E-3
5/15/2014  11:13:18.825250	2.686819E-3
5/15/2014  11:13:18.826250	2.022192E-3
5/15/2014  11:13:18.827250	-2.114401E-3
5/15/2014  11:13:18.828250	-6.129956E-4
5/15/2014  11:13:18.829250	2.259847E-3
5/15/2014  11:13:18.830250	2.673944E-4
5/15/2014  11:13:18.831250	-3.027869E-3
5/15/2014  11:13:18.832250	1.369529E-3
5/15/2014  11:13:18.833250	2.901021E-3
5/15/2014  11:13:18.834250	-1.675680E-3
5/15/2014  11:13:18.835250	-1.763468E-3
5/15/2014  11:13:18.836250	3.106596E-4
5/15/2014  11:13:18.837250	1.221136E-3
5/15/2014  11:13:18.838250	-1.943812E-3
5/15/2014  11:13:18.839250	-1.100097E-3
5/15/2014  11:13:18.840250	2.819259E-3
5/15/2014  11:13:18.841250	4.264524E-4
5/15/2014  11:13:18.842250	-1.430916E-3
5/15/2014  11:13:18.843250	-8.788293E-4
5/15/2014  11:13:18.844250	1.449990E-3
5/15/2014  11:13:18.845250	1.038668E-3
5/15/2014  11:13:18.846250	-2.274803E-3
5/15/2014  11:13:18.847250	2.774520E-5
5/15/2014  11:13:18.848250	1.952395E-3
5/15/2014  11:13:18.849250	3.639390E-4
5/15/2014  11:13:18.850250	-2.530536E-3
5/15/2014  11:13:18.851250	-1.272811E-4
5/15/2014  11:13:18.852250	2.862221E-3
5/15/2014  11:13:18.853250	-2.266306E-3
5/15/2014  11:13:18.854250	-2.455667E-3
5/15/2014  11:13:18.855250	1.417693E-3
5/15/2014  11:13:18.856250	1.890662E-3
5/15/2014  11:13:18.857250	-1.504440E-3
5/15/2014  11:13:18.858250	-1.447649E-3
5/15/2014  11:13:18.859250	2.486707E-3
5/15/2014  11:13:18.860250	1.294097E-3
5/15/2014  11:13:18.861250	-2.972032E-3
5/15/2014  11:13:18.862250	-5.813054E-4
5/15/2014  11:13:18.863250	3.663494E-3
5/15/2014  11:13:18.864250	8.946094E-4
5/15/2014  11:13:18.865250	-3.652439E-3
5/15/2014  11:13:18.866250	6.850898E-4
5/15/2014  11:13:18.867250	3.166898E-3
5/15/2014  11:13:18.868250	-1.268779E-3
5/15/2014  11:13:18.869250	-3.197982E-3
5/15/2014  11:13:18.870250	1.398055E-3
5/15/2014  11:13:18.871250	2.995658E-3
5/15/2014  11:13:18.872250	-2.878522E-3
5/15/2014  11:13:18.873250	-2.151987E-3
5/15/2014  11:13:18.874250	2.605838E-3
5/15/2014  11:13:18.875250	1.609222E-3
5/15/2014  11:13:18.876250	-3.359034E-3
5/15/2014  11:13:18.877250	-1.123507E-3
5/15/2014  11:13:18.878250	4.294351E-3
5/15/2014  11:13:18.879250	-4.747464E-4
5/15/2014  11:13:18.880250	-2.805040E-3
5/15/2014  11:13:18.881250	5.500920E-4
5/15/2014  11:13:18.882250	2.126887E-3
5/15/2014  11:13:18.883250	-8.553326E-5
5/15/2014  11:13:18.884250	-3.251521E-3
5/15/2014  11:13:18.885250	1.710925E-3
5/15/2014  11:13:18.886250	1.795028E-3
5/15/2014  11:13:18.887250	-2.266740E-3
5/15/2014  11:13:18.888250	-1.859666E-3
5/15/2014  11:13:18.889250	7.069391E-4
5/15/2014  11:13:18.890250	2.215194E-3
5/15/2014  11:13:18.891250	-2.130051E-3
5/15/2014  11:13:18.892250	-5.802649E-4
5/15/2014  11:13:18.893250	2.397836E-3
5/15/2014  11:13:18.894250	2.960933E-4
5/15/2014  11:13:18.895250	-1.759696E-3
5/15/2014  11:13:18.896250	-7.269677E-4
5/15/2014  11:13:18.897250	3.219744E-3
5/15/2014  11:13:18.898250	4.023488E-4
5/15/2014  11:13:18.899250	-1.939650E-3
5/15/2014  11:13:18.900250	1.078942E-3
5/15/2014  11:13:18.901250	1.360729E-3
5/15/2014  11:13:18.902250	-1.241251E-3
5/15/2014  11:13:18.903250	-2.127494E-3
5/15/2014  11:13:18.904250	1.538472E-3
5/15/2014  11:13:18.905250	2.663323E-3
5/15/2014  11:13:18.906250	-2.283864E-3
5/15/2014  11:13:18.907250	-2.507429E-3
5/15/2014  11:13:18.908250	2.706501E-3
5/15/2014  11:13:18.909250	6.810580E-4
5/15/2014  11:13:18.910250	-2.794592E-3
5/15/2014  11:13:18.911250	6.559573E-4
5/15/2014  11:13:18.912250	3.022667E-3
5/15/2014  11:13:18.913250	-8.802166E-4
5/15/2014  11:13:18.914250	-3.281391E-3
5/15/2014  11:13:18.915250	1.807990E-3
5/15/2014  11:13:18.916250	2.364498E-3
5/15/2014  11:13:18.917250	-2.251870E-3
5/15/2014  11:13:18.918250	-1.497938E-3
5/15/2014  11:13:18.919250	1.960545E-3
5/15/2014  11:13:18.920250	4.692841E-4
5/15/2014  11:13:18.921250	-3.440232E-3
5/15/2014  11:13:18.922250	-4.026523E-4
5/15/2014  11:13:18.923250	2.831918E-3
5/15/2014  11:13:18.924250	-4.109758E-4
5/15/2014  11:13:18.925250	-2.170975E-3
5/15/2014  11:13:18.926250	9.974834E-4
5/15/2014  11:13:18.927250	2.232362E-3
5/15/2014  11:13:18.928250	-1.183203E-3
5/15/2014  11:13:18.929250	-1.490698E-3
5/15/2014  11:13:18.930250	2.099055E-3
5/15/2014  11:13:18.931250	1.895648E-3
5/15/2014  11:13:18.932250	-1.549483E-3
5/15/2014  11:13:18.933250	-1.112019E-3
5/15/2014  11:13:18.934250	2.424541E-3
5/15/2014  11:13:18.935250	4.752667E-4
