Test Article: Sun Power Cryotel (MT)
Test Article Interface: Bolted to circular frame on 3- springs, laboratory bench
Accelerometer: Ch.0-2: B+K  4524 | S/N: 30731
Accel. interface:  Supplied clip/instant glue
Accel. location: Interface flange
Axis convention: X: radial | Y: theta | Z: vertical
Test location: NSI-Herzberg Electronics Laboratory
Test conditions: Not Operating- active cancellation OFF
Test Engineer: HT, THwaveform	a0	a1	a2	a3
t0	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282
delta t	0.005000	0.005000	0.005000	0.005000

time	a0	a1	a2	a3
4/9/2015  13:16:15.798282	-1.244907E-2	1.688834E-2	4.016757E-5	5.015813E-5
4/9/2015  13:16:15.803282	-1.244550E-2	1.682555E-2	-1.041889E-5	2.601113E-7
4/9/2015  13:16:15.808282	-1.244550E-2	1.676592E-2	6.210208E-5	7.218088E-5
4/9/2015  13:16:15.813282	-1.244482E-2	1.670834E-2	2.070069E-5	3.021626E-5
4/9/2015  13:16:15.818282	-1.244413E-2	1.665076E-2	5.346537E-5	6.229665E-5
4/9/2015  13:16:15.823282	-1.244235E-2	1.659263E-2	5.757809E-5	6.632838E-5
4/9/2015  13:16:15.828282	-1.243563E-2	1.653231E-2	1.029551E-4	1.108508E-4
4/9/2015  13:16:15.833282	-1.242398E-2	1.646994E-2	3.207922E-5	3.836641E-5
4/9/2015  13:16:15.838282	-1.241096E-2	1.641263E-2	5.099773E-5	5.674761E-5
4/9/2015  13:16:15.843282	-1.238861E-2	1.635643E-2	3.797412E-5	4.313512E-5
4/9/2015  13:16:15.848282	-1.237435E-2	1.629638E-2	8.348823E-5	8.757080E-5
4/9/2015  13:16:15.853282	-1.235297E-2	1.623099E-2	7.526278E-5	7.794668E-5
4/9/2015  13:16:15.858282	-1.233295E-2	1.617437E-2	1.394212E-4	1.413705E-4
4/9/2015  13:16:15.863282	-1.231636E-2	1.611186E-2	1.695812E-4	1.705029E-4
4/9/2015  13:16:15.868282	-1.230937E-2	1.605113E-2	1.728714E-4	1.724104E-4
4/9/2015  13:16:15.873282	-1.230745E-2	1.599012E-2	1.904190E-4	1.891009E-4
4/9/2015  13:16:15.878282	-1.229936E-2	1.593227E-2	8.636713E-5	8.379918E-5
4/9/2015  13:16:15.883282	-1.229402E-2	1.588237E-2	1.667023E-4	1.642169E-4
4/9/2015  13:16:15.888282	-1.228785E-2	1.582643E-2	1.148820E-4	1.133652E-4
4/9/2015  13:16:15.893282	-1.229525E-2	1.576310E-2	4.729629E-5	4.642986E-5
4/9/2015  13:16:15.898282	-1.229635E-2	1.570278E-2	1.351714E-4	1.349544E-4
4/9/2015  13:16:15.903282	-1.229703E-2	1.563985E-2	8.718967E-5	8.588008E-5
4/9/2015  13:16:15.908282	-1.228977E-2	1.557885E-2	1.373649E-4	1.376422E-4
4/9/2015  13:16:15.913282	-1.228689E-2	1.551524E-2	1.466870E-4	1.480900E-4
4/9/2015  13:16:15.918282	-1.227839E-2	1.545410E-2	1.686215E-4	1.664712E-4
4/9/2015  13:16:15.923282	-1.226825E-2	1.539652E-2	2.251029E-4	2.246061E-4
4/9/2015  13:16:15.928282	-1.224672E-2	1.534209E-2	1.004875E-4	1.019636E-4
4/9/2015  13:16:15.933282	-1.223109E-2	1.529164E-2	1.270831E-4	1.280181E-4
4/9/2015  13:16:15.938282	-1.221492E-2	1.523996E-2	1.587510E-4	1.601852E-4
4/9/2015  13:16:15.943282	-1.219888E-2	1.518526E-2	1.140594E-4	1.147524E-4
4/9/2015  13:16:15.948282	-1.217831E-2	1.512988E-2	1.624525E-4	1.628297E-4
