Test Article: Sun Power Cryotel (MT)
Test Article Interface: Bolted to circular frame on 3- springs, laboratory bench
Accelerometer: Ch.0-2: B+K  4524 | S/N: 30731
Accel. interface:  Supplied clip/instant glue
Accel. location: Interface flange
Axis convention: X: radial | Y: theta | Z: vertical
Test location: NSI-Herzberg Electronics Laboratory
Test conditions: Not Operating- active cancellation OFF
Test Engineer: HT, THwaveform	a0	a1	a2	a3
t0	4/9/2015  13:16:05.661628	4/9/2015  13:16:05.661628	4/9/2015  13:16:05.661628	4/9/2015  13:16:05.661628
delta t	0.005000	0.005000	0.005000	0.005000

time	a0	a1	a2	a3
4/9/2015  13:16:05.661628	1.056666E+0	1.059802E+0	1.059146E+0	3.353725E-1
4/9/2015  13:16:05.666628	1.130518E+0	1.133530E+0	1.133174E+0	3.587028E-1
4/9/2015  13:16:05.671628	1.083337E+0	1.086427E+0	1.085880E+0	3.437976E-1
4/9/2015  13:16:05.676628	1.114960E+0	1.117998E+0	1.117579E+0	3.537879E-1
4/9/2015  13:16:05.681628	1.093527E+0	1.096601E+0	1.096095E+0	3.470170E-1
4/9/2015  13:16:05.686628	1.107927E+0	1.110977E+0	1.110529E+0	3.515662E-1
4/9/2015  13:16:05.691628	1.098459E+0	1.101524E+0	1.101039E+0	3.485750E-1
4/9/2015  13:16:05.696628	1.104485E+0	1.107540E+0	1.107079E+0	3.504787E-1
4/9/2015  13:16:05.701628	1.100804E+0	1.103865E+0	1.103389E+0	3.493158E-1
4/9/2015  13:16:05.706628	1.102936E+0	1.105994E+0	1.105527E+0	3.499895E-1
4/9/2015  13:16:05.711628	1.101781E+0	1.104840E+0	1.104368E+0	3.496244E-1
4/9/2015  13:16:05.716628	1.102356E+0	1.105414E+0	1.104944E+0	3.498060E-1
4/9/2015  13:16:05.721628	1.102101E+0	1.105161E+0	1.104689E+0	3.497256E-1
4/9/2015  13:16:05.726628	1.102196E+0	1.105255E+0	1.104784E+0	3.497555E-1
4/9/2015  13:16:05.731628	1.102170E+0	1.105229E+0	1.104758E+0	3.497473E-1
4/9/2015  13:16:05.736628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.741628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.746628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.751628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.756628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.761628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.766628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.771628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.776628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.781628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.786628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.791628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.796628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.801628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.806628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.811628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.816628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.821628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.826628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.831628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.836628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.841628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.846628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.851628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.856628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.861628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.866628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.871628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.876628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.881628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.886628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.891628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.896628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.901628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.906628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.911628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.916628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.921628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.926628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.931628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.936628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.941628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.946628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.951628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.956628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.961628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.966628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.971628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.976628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.981628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.986628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.991628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:05.996628	1.102170E+0	1.105229E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:06.001628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
4/9/2015  13:16:06.006628	1.102170E+0	1.105230E+0	1.104759E+0	3.497475E-1
