Test Article: Pier foundation
Mech. Interface: Al plate/ stud
Accelerometers: <e.g. BK 8340 S/N51828> | 
Acc. Location: <description>
Axis Convention: Z(Ch.0) vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Ambient and various
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo
Time zone: Hawaii
waveform	[0]
t0	5/15/2014  11:13:05.313500
delta t	0.001000

time	Y[0]
5/15/2014  11:13:05.417500	-9.780618E-4
5/15/2014  11:13:05.418500	2.561533E-3
5/15/2014  11:13:05.419500	1.193911E-3
5/15/2014  11:13:05.420500	-3.704982E-3
5/15/2014  11:13:05.421500	7.424010E-4
5/15/2014  11:13:05.422500	3.887493E-3
5/15/2014  11:13:05.423500	-6.830522E-4
5/15/2014  11:13:05.424500	-2.853377E-3
5/15/2014  11:13:05.425500	6.884279E-5
5/15/2014  11:13:05.426500	3.854589E-3
5/15/2014  11:13:05.427500	-1.965097E-3
5/15/2014  11:13:05.428500	-2.706198E-3
5/15/2014  11:13:05.429500	1.996918E-3
5/15/2014  11:13:05.430500	1.310094E-3
5/15/2014  11:13:05.431500	-2.828363E-3
5/15/2014  11:13:05.432500	-1.344992E-3
5/15/2014  11:13:05.433500	3.176002E-3
5/15/2014  11:13:05.434500	-7.102339E-4
5/15/2014  11:13:05.435500	-2.008276E-3
5/15/2014  11:13:05.436500	1.488010E-3
5/15/2014  11:13:05.437500	2.681574E-3
5/15/2014  11:13:05.438500	-1.510553E-3
5/15/2014  11:13:05.439500	-1.644597E-3
5/15/2014  11:13:05.440500	1.332247E-3
5/15/2014  11:13:05.441500	1.207957E-3
5/15/2014  11:13:05.442500	-1.105343E-3
5/15/2014  11:13:05.443500	-5.166677E-4
5/15/2014  11:13:05.444500	2.754925E-3
5/15/2014  11:13:05.445500	-2.367013E-4
5/15/2014  11:13:05.446500	-3.193820E-3
5/15/2014  11:13:05.447500	-1.197206E-3
5/15/2014  11:13:05.448500	1.486493E-3
5/15/2014  11:13:05.449500	8.009260E-4
5/15/2014  11:13:05.450500	-1.319675E-3
5/15/2014  11:13:05.451500	7.547996E-4
5/15/2014  11:13:05.452500	9.029763E-4
5/15/2014  11:13:05.453500	-5.787043E-4
5/15/2014  11:13:05.454500	-1.455323E-3
5/15/2014  11:13:05.455500	1.266915E-3
5/15/2014  11:13:05.456500	1.772875E-3
5/15/2014  11:13:05.457500	-1.143449E-3
5/15/2014  11:13:05.458500	-8.903609E-4
5/15/2014  11:13:05.459500	1.688382E-3
5/15/2014  11:13:05.460500	1.426103E-3
5/15/2014  11:13:05.461500	-2.295525E-3
5/15/2014  11:13:05.462500	-9.848680E-4
5/15/2014  11:13:05.463500	1.664495E-3
5/15/2014  11:13:05.464500	2.075255E-4
5/15/2014  11:13:05.465500	-3.310436E-3
5/15/2014  11:13:05.466500	8.268071E-4
5/15/2014  11:13:05.467500	2.923738E-3
5/15/2014  11:13:05.468500	-1.541550E-3
5/15/2014  11:13:05.469500	-2.472878E-3
5/15/2014  11:13:05.470500	1.569815E-3
5/15/2014  11:13:05.471500	3.160525E-3
5/15/2014  11:13:05.472500	-2.271335E-3
5/15/2014  11:13:05.473500	-1.676591E-3
5/15/2014  11:13:05.474500	3.096061E-3
5/15/2014  11:13:05.475500	1.270080E-3
5/15/2014  11:13:05.476500	-2.898420E-3
5/15/2014  11:13:05.477500	-1.047598E-3
5/15/2014  11:13:05.478500	3.845789E-3
5/15/2014  11:13:05.479500	-7.978480E-4
5/15/2014  11:13:05.480500	-3.758044E-3
5/15/2014  11:13:05.481500	5.803516E-4
5/15/2014  11:13:05.482500	3.115266E-3
5/15/2014  11:13:05.483500	-1.679669E-3
5/15/2014  11:13:05.484500	-3.729519E-3
5/15/2014  11:13:05.485500	2.810632E-3
5/15/2014  11:13:05.486500	2.963578E-3
5/15/2014  11:13:05.487500	-2.055529E-3
5/15/2014  11:13:05.488500	-2.545969E-3
5/15/2014  11:13:05.489500	3.253862E-3
5/15/2014  11:13:05.490500	1.455583E-3
5/15/2014  11:13:05.491500	-3.077550E-3
5/15/2014  11:13:05.492500	5.044858E-4
5/15/2014  11:13:05.493500	3.487572E-3
