Test Article: Pier foundation
Mech. Interface: Al plate/ stud
Accelerometers: <e.g. BK 8340 S/N51828> | 
Acc. Location: <description>
Axis Convention: Z(Ch.0) vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Ambient and various
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo
Time zone: Hawaii
waveform	[0]
5/15/2014  11:13:20.774125	2.000256E-3
5/15/2014  11:13:20.775125	1.012700E-3
5/15/2014  11:13:20.776125	-2.527718E-3
5/15/2014  11:13:20.777125	-5.124192E-4
5/15/2014  11:13:20.778125	2.882293E-3
5/15/2014  11:13:20.779125	-6.517955E-4
5/15/2014  11:13:20.780125	-2.267173E-3
5/15/2014  11:13:20.781125	2.144704E-3
5/15/2014  11:13:20.782125	1.726055E-3
5/15/2014  11:13:20.783125	-3.724057E-3
5/15/2014  11:13:20.784125	-1.727009E-3
5/15/2014  11:13:20.785125	1.802138E-3
5/15/2014  11:13:20.786125	-9.067046E-4
5/15/2014  11:13:20.787125	-6.805812E-4
5/15/2014  11:13:20.788125	1.247364E-3
5/15/2014  11:13:20.789125	1.232581E-3
5/15/2014  11:13:20.790125	2.861658E-4
5/15/2014  11:13:20.791125	-2.916801E-3
5/15/2014  11:13:20.792125	-6.635005E-4
5/15/2014  11:13:20.793125	2.660071E-3
5/15/2014  11:13:20.794125	1.169937E-3
5/15/2014  11:13:20.795125	-2.027091E-3
5/15/2014  11:13:20.796125	9.816600E-4
5/15/2014  11:13:20.797125	2.983867E-3
5/15/2014  11:13:20.798125	-3.397097E-3
5/15/2014  11:13:20.799125	-1.899289E-3
5/15/2014  11:13:20.800125	2.435986E-3
5/15/2014  11:13:20.801125	-1.408936E-5
5/15/2014  11:13:20.802125	-1.526333E-3
5/15/2014  11:13:20.803125	-1.133868E-3
5/15/2014  11:13:20.804125	2.548484E-3
5/15/2014  11:13:20.805125	1.188709E-4
5/15/2014  11:13:20.806125	-2.537776E-3
5/15/2014  11:13:20.807125	-1.302290E-4
5/15/2014  11:13:20.808125	2.527935E-3
5/15/2014  11:13:20.809125	1.179735E-3
5/15/2014  11:13:20.810125	-2.349975E-3
5/15/2014  11:13:20.811125	4.209901E-4
5/15/2014  11:13:20.812125	2.163649E-3
5/15/2014  11:13:20.813125	-1.892830E-3
5/15/2014  11:13:20.814125	-2.150340E-3
5/15/2014  11:13:20.815125	2.903622E-3
5/15/2014  11:13:20.816125	2.064807E-3
5/15/2014  11:13:20.817125	-3.532571E-3
5/15/2014  11:13:20.818125	-2.939474E-3
5/15/2014  11:13:20.819125	2.682484E-3
5/15/2014  11:13:20.820125	1.696489E-3
5/15/2014  11:13:20.821125	-3.263486E-3
5/15/2014  11:13:20.822125	3.563091E-4
5/15/2014  11:13:20.823125	4.132605E-3
5/15/2014  11:13:20.824125	-5.830394E-4
5/15/2014  11:13:20.825125	-4.623782E-3
5/15/2014  11:13:20.826125	6.216660E-4
5/15/2014  11:13:20.827125	4.580863E-3
5/15/2014  11:13:20.828125	-1.335758E-3
5/15/2014  11:13:20.829125	-1.520871E-3
5/15/2014  11:13:20.830125	2.424237E-3
5/15/2014  11:13:20.831125	1.647371E-3
5/15/2014  11:13:20.832125	-3.670777E-3
5/15/2014  11:13:20.833125	-2.931541E-3
5/15/2014  11:13:20.834125	3.440492E-3
5/15/2014  11:13:20.835125	1.519527E-3
5/15/2014  11:13:20.836125	-2.469757E-3
5/15/2014  11:13:20.837125	-1.410844E-3
5/15/2014  11:13:20.838125	1.810721E-3
5/15/2014  11:13:20.839125	-8.888436E-4
5/15/2014  11:13:20.840125	-2.146222E-3
5/15/2014  11:13:20.841125	1.069101E-3
5/15/2014  11:13:20.842125	3.439495E-3
5/15/2014  11:13:20.843125	5.826926E-4
5/15/2014  11:13:20.844125	-3.542629E-3
5/15/2014  11:13:20.845125	1.918321E-4
5/15/2014  11:13:20.846125	1.639178E-3
5/15/2014  11:13:20.847125	-1.217408E-3
5/15/2014  11:13:20.848125	-8.479628E-4
5/15/2014  11:13:20.849125	1.886154E-3
5/15/2014  11:13:20.850125	1.334761E-3
5/15/2014  11:13:20.851125	-3.144052E-3
5/15/2014  11:13:20.852125	-2.597081E-3
5/15/2014  11:13:20.853125	1.858235E-3
5/15/2014  11:13:20.854125	1.046991E-3
5/15/2014  11:13:20.855125	-1.592185E-3
5/15/2014  11:13:20.856125	6.719541E-6
5/15/2014  11:13:20.857125	3.408758E-3
5/15/2014  11:13:20.858125	-4.855411E-4
5/15/2014  11:13:20.859125	-4.076161E-3
5/15/2014  11:13:20.860125	1.366408E-3
5/15/2014  11:13:20.861125	2.557588E-3
5/15/2014  11:13:20.862125	-2.968737E-4
5/15/2014  11:13:20.863125	-1.094722E-3
5/15/2014  11:13:20.864125	2.323574E-3
5/15/2014  11:13:20.865125	1.239907E-3
5/15/2014  11:13:20.866125	-5.029468E-3
5/15/2014  11:13:20.867125	-1.062034E-3
5/15/2014  11:13:20.868125	2.674291E-3
5/15/2014  11:13:20.869125	3.640257E-4
5/15/2014  11:13:20.870125	-1.982958E-3
5/15/2014  11:13:20.871125	1.433213E-4
5/15/2014  11:13:20.872125	2.961714E-3
5/15/2014  11:13:20.873125	-2.707542E-3
5/15/2014  11:13:20.874125	-2.520825E-3
5/15/2014  11:13:20.875125	2.063463E-3
5/15/2014  11:13:20.876125	1.551260E-3
5/15/2014  11:13:20.877125	-8.583239E-4
5/15/2014  11:13:20.878125	-4.650356E-4
5/15/2014  11:13:20.879125	3.360421E-3
5/15/2014  11:13:20.880125	-6.482840E-4
5/15/2014  11:13:20.881125	-3.403816E-3
5/15/2014  11:13:20.882125	-1.738844E-4
5/15/2014  11:13:20.883125	1.775346E-3
5/15/2014  11:13:20.884125	-4.452238E-5
5/15/2014  11:13:20.885125	-2.351059E-3
5/15/2014  11:13:20.886125	1.337796E-3
5/15/2014  11:13:20.887125	8.415901E-4
5/15/2014  11:13:20.888125	-3.180511E-3
5/15/2014  11:13:20.889125	-1.593225E-3
5/15/2014  11:13:20.890125	2.081541E-3
5/15/2014  11:13:20.891125	2.977277E-3
5/15/2014  11:13:20.892125	-1.298909E-3
5/15/2014  11:13:20.893125	-1.478906E-3
5/15/2014  11:13:20.894125	2.182030E-3
5/15/2014  11:13:20.895125	3.689679E-4
5/15/2014  11:13:20.896125	-2.090688E-3
5/15/2014  11:13:20.897125	1.514715E-4
5/15/2014  11:13:20.898125	3.406938E-3
5/15/2014  11:13:20.899125	2.479728E-5
5/15/2014  11:13:20.900125	-4.045641E-3
5/15/2014  11:13:20.901125	-3.020759E-4
5/15/2014  11:13:20.902125	3.254642E-3
5/15/2014  11:13:20.903125	-1.019246E-3
5/15/2014  11:13:20.904125	-3.703725E-3
5/15/2014  11:13:20.905125	2.043131E-3
5/15/2014  11:13:20.906125	3.339439E-3
5/15/2014  11:13:20.907125	-2.952393E-3
5/15/2014  11:13:20.908125	-2.697831E-3
5/15/2014  11:13:20.909125	3.703898E-3
5/15/2014  11:13:20.910125	1.762557E-3
5/15/2014  11:13:20.911125	-3.893476E-3
5/15/2014  11:13:20.912125	-1.054751E-4
5/15/2014  11:13:20.913125	4.444738E-3
5/15/2014  11:13:20.914125	-8.085126E-5
5/15/2014  11:13:20.915125	-4.210508E-3
5/15/2014  11:13:20.916125	-2.545622E-4
5/15/2014  11:13:20.917125	2.934272E-3
5/15/2014  11:13:20.918125	-1.731648E-3
5/15/2014  11:13:20.919125	-2.685649E-3
5/15/2014  11:13:20.920125	1.610566E-3
5/15/2014  11:13:20.921125	2.407200E-3
5/15/2014  11:13:20.922125	-2.117523E-3
5/15/2014  11:13:20.923125	-2.446607E-3
5/15/2014  11:13:20.924125	2.364585E-3
5/15/2014  11:13:20.925125	1.778944E-3
5/15/2014  11:13:20.926125	-1.617719E-3
5/15/2014  11:13:20.927125	-1.456060E-3
5/15/2014  11:13:20.928125	2.439540E-3
5/15/2014  11:13:20.929125	1.613254E-3
5/15/2014  11:13:20.930125	-2.062032E-3
5/15/2014  11:13:20.931125	1.895778E-4
5/15/2014  11:13:20.932125	2.003811E-3
5/15/2014  11:13:20.933125	-1.523342E-3
5/15/2014  11:13:20.934125	-2.769231E-3
5/15/2014  11:13:20.935125	2.220917E-4
5/15/2014  11:13:20.936125	2.825849E-3
5/15/2014  11:13:20.937125	-7.290486E-4
5/15/2014  11:13:20.938125	-2.615115E-3
5/15/2014  11:13:20.939125	1.280788E-3
5/15/2014  11:13:20.940125	1.363720E-3
5/15/2014  11:13:20.941125	-1.387304E-3
5/15/2014  11:13:20.942125	-1.218275E-3
5/15/2014  11:13:20.943125	2.119430E-3
5/15/2014  11:13:20.944125	9.895934E-4
5/15/2014  11:13:20.945125	-1.932974E-3
5/15/2014  11:13:20.946125	-6.132991E-4
5/15/2014  11:13:20.947125	2.316855E-3
5/15/2014  11:13:20.948125	4.025222E-4
5/15/2014  11:13:20.949125	-3.142014E-3
5/15/2014  11:13:20.950125	-5.291964E-4
5/15/2014  11:13:20.951125	2.891354E-3
5/15/2014  11:13:20.952125	-2.034937E-3
5/15/2014  11:13:20.953125	-2.876874E-3
5/15/2014  11:13:20.954125	2.508210E-3
5/15/2014  11:13:20.955125	1.826415E-3
5/15/2014  11:13:20.956125	-3.197808E-3
5/15/2014  11:13:20.957125	-1.163911E-3
5/15/2014  11:13:20.958125	3.683566E-3
5/15/2014  11:13:20.959125	-1.788699E-4
5/15/2014  11:13:20.960125	-2.886195E-3
5/15/2014  11:13:20.961125	1.405034E-3
5/15/2014  11:13:20.962125	2.707108E-3
5/15/2014  11:13:20.963125	7.343809E-5
5/15/2014  11:13:20.964125	-2.108115E-3
5/15/2014  11:13:20.965125	3.316419E-4
5/15/2014  11:13:20.966125	2.160398E-3
5/15/2014  11:13:20.967125	-3.089905E-3
5/15/2014  11:13:20.968125	-1.450987E-3
5/15/2014  11:13:20.969125	2.962017E-3
5/15/2014  11:13:20.970125	1.355960E-3
5/15/2014  11:13:20.971125	-2.272896E-3
5/15/2014  11:13:20.972125	-1.486276E-3
5/15/2014  11:13:20.973125	1.931456E-3
5/15/2014  11:13:20.974125	-7.156095E-4
5/15/2014  11:13:20.975125	-3.035802E-3
5/15/2014  11:13:20.976125	1.804219E-3
5/15/2014  11:13:20.977125	3.625084E-3
5/15/2014  11:13:20.978125	1.948234E-4
5/15/2014  11:13:20.979125	-4.376416E-3
5/15/2014  11:13:20.980125	7.812876E-4
5/15/2014  11:13:20.981125	3.380666E-3
5/15/2014  11:13:20.982125	-2.875400E-3
5/15/2014  11:13:20.983125	-1.217711E-3
5/15/2014  11:13:20.984125	2.527588E-3
5/15/2014  11:13:20.985125	1.257465E-3
5/15/2014  11:13:20.986125	-3.480506E-3
5/15/2014  11:13:20.987125	-2.557631E-3
5/15/2014  11:13:20.988125	2.265786E-3
5/15/2014  11:13:20.989125	1.602632E-3
5/15/2014  11:13:20.990125	-1.815533E-3
5/15/2014  11:13:20.991125	-7.232828E-4
5/15/2014  11:13:20.992125	3.379322E-3
5/15/2014  11:13:20.993125	-1.802571E-4
5/15/2014  11:13:20.994125	-4.739921E-3
5/15/2014  11:13:20.995125	7.656809E-4
5/15/2014  11:13:20.996125	5.610687E-3
5/15/2014  11:13:20.997125	-9.787121E-4
5/15/2014  11:13:20.998125	-3.797755E-3
5/15/2014  11:13:20.999125	2.616459E-3
5/15/2014  11:13:21.000125	1.763598E-3
5/15/2014  11:13:21.001125	-3.764851E-3
5/15/2014  11:13:21.002125	-2.229631E-3
5/15/2014  11:13:21.003125	3.178256E-3
5/15/2014  11:13:21.004125	1.463993E-3
5/15/2014  11:13:21.005125	-3.037623E-3
5/15/2014  11:13:21.006125	1.170501E-4
5/15/2014  11:13:21.007125	1.865995E-3
5/15/2014  11:13:21.008125	-9.819201E-4
5/15/2014  11:13:21.009125	-3.152722E-3
5/15/2014  11:13:21.010125	1.713136E-3
5/15/2014  11:13:21.011125	3.728218E-3
5/15/2014  11:13:21.012125	-1.420338E-3
5/15/2014  11:13:21.013125	-2.303155E-3
5/15/2014  11:13:21.014125	1.064332E-3
5/15/2014  11:13:21.015125	2.145701E-3
5/15/2014  11:13:21.016125	-2.761385E-3
5/15/2014  11:13:21.017125	-2.355611E-3
5/15/2014  11:13:21.018125	2.513455E-3
5/15/2014  11:13:21.019125	1.327131E-3
5/15/2014  11:13:21.020125	-2.626994E-3
5/15/2014  11:13:21.021125	-1.404428E-3
5/15/2014  11:13:21.022125	1.998132E-3
5/15/2014  11:13:21.023125	-6.312034E-5
5/15/2014  11:13:21.024125	-2.314297E-3
5/15/2014  11:13:21.025125	7.317364E-4
5/15/2014  11:13:21.026125	2.726400E-3
5/15/2014  11:13:21.027125	1.356480E-4
5/15/2014  11:13:21.028125	-2.041353E-3
5/15/2014  11:13:21.029125	2.971338E-4
5/15/2014  11:13:21.030125	1.203968E-3
5/15/2014  11:13:21.031125	-1.058089E-3
5/15/2014  11:13:21.032125	9.943621E-4
5/15/2014  11:13:21.033125	1.673383E-3
5/15/2014  11:13:21.034125	-8.282810E-4
5/15/2014  11:13:21.035125	-1.968435E-3
5/15/2014  11:13:21.036125	-1.465727E-4
5/15/2014  11:13:21.037125	1.555769E-3
5/15/2014  11:13:21.038125	-6.273017E-4
5/15/2014  11:13:21.039125	-1.421812E-3
5/15/2014  11:13:21.040125	9.667469E-6
5/15/2014  11:13:21.041125	2.441058E-3
5/15/2014  11:13:21.042125	6.142528E-4
5/15/2014  11:13:21.043125	-5.092329E-3
5/15/2014  11:13:21.044125	1.231974E-3
5/15/2014  11:13:21.045125	4.361156E-3
5/15/2014  11:13:21.046125	-2.018117E-3
5/15/2014  11:13:21.047125	-1.878264E-3
5/15/2014  11:13:21.048125	2.563830E-3
5/15/2014  11:13:21.049125	5.122892E-4
5/15/2014  11:13:21.050125	-4.592612E-3
5/15/2014  11:13:21.051125	1.058913E-3
5/15/2014  11:13:21.052125	3.671948E-3
5/15/2014  11:13:21.053125	-2.743524E-3
5/15/2014  11:13:21.054125	-4.070351E-3
5/15/2014  11:13:21.055125	1.097193E-3
5/15/2014  11:13:21.056125	3.310306E-3
5/15/2014  11:13:21.057125	-8.600580E-4
5/15/2014  11:13:21.058125	-2.168634E-3
5/15/2014  11:13:21.059125	2.332808E-3
5/15/2014  11:13:21.060125	3.747770E-4
5/15/2014  11:13:21.061125	-1.865258E-3
5/15/2014  11:13:21.062125	-5.469273E-4
5/15/2014  11:13:21.063125	3.401779E-3
5/15/2014  11:13:21.064125	1.327565E-3
5/15/2014  11:13:21.065125	-2.069489E-3
5/15/2014  11:13:21.066125	3.533178E-5
5/15/2014  11:13:21.067125	1.392029E-3
5/15/2014  11:13:21.068125	8.193505E-5
5/15/2014  11:13:21.069125	-3.232099E-3
5/15/2014  11:13:21.070125	3.619015E-4
5/15/2014  11:13:21.071125	2.963708E-3
5/15/2014  11:13:21.072125	-1.610176E-3
5/15/2014  11:13:21.073125	-2.436722E-3
5/15/2014  11:13:21.074125	1.845490E-4
5/15/2014  11:13:21.075125	3.421764E-3
5/15/2014  11:13:21.076125	-1.120473E-3
5/15/2014  11:13:21.077125	-3.829358E-3
5/15/2014  11:13:21.078125	1.937092E-3
5/15/2014  11:13:21.079125	3.419033E-3
5/15/2014  11:13:21.080125	-9.342330E-4
5/15/2014  11:13:21.081125	-3.463208E-3
5/15/2014  11:13:21.082125	3.193646E-3
5/15/2014  11:13:21.083125	3.940252E-4
5/15/2014  11:13:21.084125	-3.056568E-3
5/15/2014  11:13:21.085125	1.218101E-3
5/15/2014  11:13:21.086125	1.138767E-3
5/15/2014  11:13:21.087125	8.353907E-5
5/15/2014  11:13:21.088125	-3.944241E-3
5/15/2014  11:13:21.089125	-5.698171E-4
5/15/2014  11:13:21.090125	4.464940E-3
5/15/2014  11:13:21.091125	7.567071E-4
5/15/2014  11:13:21.092125	-4.743866E-3
5/15/2014  11:13:21.093125	-8.366913E-6
5/15/2014  11:13:21.094125	3.937478E-3
5/15/2014  11:13:21.095125	-1.820519E-3
5/15/2014  11:13:21.096125	-1.411711E-3
5/15/2014  11:13:21.097125	7.568371E-4
5/15/2014  11:13:21.098125	3.124153E-3
5/15/2014  11:13:21.099125	-9.434236E-4
5/15/2014  11:13:21.100125	-2.694796E-3
5/15/2014  11:13:21.101125	8.289313E-4
5/15/2014  11:13:21.102125	3.264830E-4
5/15/2014  11:13:21.103125	-1.757962E-3
5/15/2014  11:13:21.104125	1.143709E-3
5/15/2014  11:13:21.105125	3.805862E-4
5/15/2014  11:13:21.106125	1.078551E-3
5/15/2014  11:13:21.107125	-1.575884E-3
5/15/2014  11:13:21.108125	-2.539943E-3
5/15/2014  11:13:21.109125	1.917410E-3
5/15/2014  11:13:21.110125	-8.318359E-4
5/15/2014  11:13:21.111125	-5.700339E-4
5/15/2014  11:13:21.112125	3.513106E-3
5/15/2014  11:13:21.113125	1.262840E-4
5/15/2014  11:13:21.114125	-1.457187E-3
5/15/2014  11:13:21.115125	-1.710795E-3
5/15/2014  11:13:21.116125	-1.469022E-3
5/15/2014  11:13:21.117125	8.976874E-4
5/15/2014  11:13:21.118125	2.259500E-3
5/15/2014  11:13:21.119125	-6.842227E-4
5/15/2014  11:13:21.120125	-1.715304E-3
5/15/2014  11:13:21.121125	-7.681953E-5
5/15/2014  11:13:21.122125	-1.935531E-3
5/15/2014  11:13:21.123125	1.462866E-3
5/15/2014  11:13:21.124125	-1.259979E-3
5/15/2014  11:13:21.125125	6.200186E-4
5/15/2014  11:13:21.126125	3.106726E-3
5/15/2014  11:13:21.127125	-1.746691E-3
5/15/2014  11:13:21.128125	-1.122640E-3
5/15/2014  11:13:21.129125	2.956598E-5
5/15/2014  11:13:21.130125	7.148725E-4
5/15/2014  11:13:21.131125	1.562619E-3
5/15/2014  11:13:21.132125	-8.757080E-6
5/15/2014  11:13:21.133125	-2.108289E-3
5/15/2014  11:13:21.134125	2.207738E-3
5/15/2014  11:13:21.135125	4.327818E-4
5/15/2014  11:13:21.136125	-2.778812E-3
5/15/2014  11:13:21.137125	-2.670476E-5
5/15/2014  11:13:21.138125	1.904535E-3
5/15/2014  11:13:21.139125	-6.299028E-5
5/15/2014  11:13:21.140125	-1.731648E-3
5/15/2014  11:13:21.141125	7.491205E-4
5/15/2014  11:13:21.142125	1.871024E-3
5/15/2014  11:13:21.143125	-1.165775E-3
5/15/2014  11:13:21.144125	-4.100091E-3
5/15/2014  11:13:21.145125	4.435721E-3
5/15/2014  11:13:21.146125	3.517008E-3
5/15/2014  11:13:21.147125	-5.202312E-3
5/15/2014  11:13:21.148125	-2.267347E-3
5/15/2014  11:13:21.149125	3.681919E-3
5/15/2014  11:13:21.150125	2.716906E-3
5/15/2014  11:13:21.151125	-5.881853E-3
5/15/2014  11:13:21.152125	9.770647E-4
5/15/2014  11:13:21.153125	3.473396E-3
5/15/2014  11:13:21.154125	-3.047681E-3
5/15/2014  11:13:21.155125	-2.746862E-3
5/15/2014  11:13:21.156125	3.202967E-3
5/15/2014  11:13:21.157125	-2.186669E-4
5/15/2014  11:13:21.158125	-1.841935E-3
5/15/2014  11:13:21.159125	9.782352E-4
5/15/2014  11:13:21.160125	-3.677106E-4
5/15/2014  11:13:21.161125	5.619704E-4
5/15/2014  11:13:21.162125	3.969298E-4
5/15/2014  11:13:21.163125	-1.865258E-3
5/15/2014  11:13:21.164125	2.595911E-3
5/15/2014  11:13:21.165125	1.198073E-3
5/15/2014  11:13:21.166125	-1.887758E-3
5/15/2014  11:13:21.167125	-9.110398E-4
5/15/2014  11:13:21.168125	1.796589E-3
5/15/2014  11:13:21.169125	-3.989674E-4
5/15/2014  11:13:21.170125	-3.097579E-3
5/15/2014  11:13:21.171125	1.555292E-3
5/15/2014  11:13:21.172125	1.973421E-3
5/15/2014  11:13:21.173125	-1.411971E-4
5/15/2014  11:13:21.174125	-2.378761E-3
5/15/2014  11:13:21.175125	-7.759987E-4
5/15/2014  11:13:21.176125	2.706718E-3
5/15/2014  11:13:21.177125	-9.508368E-4
5/15/2014  11:13:21.178125	-1.087872E-3
5/15/2014  11:13:21.179125	2.315857E-4
5/15/2014  11:13:21.180125	3.159702E-3
5/15/2014  11:13:21.181125	4.610472E-4
5/15/2014  11:13:21.182125	-4.637221E-3
5/15/2014  11:13:21.183125	1.578139E-3
5/15/2014  11:13:21.184125	6.930232E-4
5/15/2014  11:13:21.185125	-2.263272E-3
5/15/2014  11:13:21.186125	1.150516E-3
5/15/2014  11:13:21.187125	1.375599E-3
5/15/2014  11:13:21.188125	1.238000E-3
5/15/2014  11:13:21.189125	-3.655344E-3
5/15/2014  11:13:21.190125	-1.438112E-3
5/15/2014  11:13:21.191125	3.023143E-3
5/15/2014  11:13:21.192125	-1.729740E-3
5/15/2014  11:13:21.193125	-5.631843E-4
5/15/2014  11:13:21.194125	3.147086E-3
5/15/2014  11:13:21.195125	2.029258E-3
5/15/2014  11:13:21.196125	-4.545185E-3
5/15/2014  11:13:21.197125	-1.669047E-3
5/15/2014  11:13:21.198125	3.560230E-3
5/15/2014  11:13:21.199125	1.379457E-4
5/15/2014  11:13:21.200125	-2.973939E-4
5/15/2014  11:13:21.201125	7.133552E-4
5/15/2014  11:13:21.202125	7.364184E-4
5/15/2014  11:13:21.203125	-1.268910E-3
5/15/2014  11:13:21.204125	-2.401087E-3
5/15/2014  11:13:21.205125	-2.893738E-4
5/15/2014  11:13:21.206125	2.264529E-3
5/15/2014  11:13:21.207125	1.949404E-3
5/15/2014  11:13:21.208125	-3.267431E-3
5/15/2014  11:13:21.209125	-5.598895E-4
5/15/2014  11:13:21.210125	4.242198E-3
5/15/2014  11:13:21.211125	-3.191522E-3
5/15/2014  11:13:21.212125	-3.370782E-3
5/15/2014  11:13:21.213125	3.417819E-3
5/15/2014  11:13:21.214125	2.743437E-3
5/15/2014  11:13:21.215125	-2.089691E-3
5/15/2014  11:13:21.216125	-2.490219E-3
5/15/2014  11:13:21.217125	2.358732E-3
5/15/2014  11:13:21.218125	-2.698221E-4
5/15/2014  11:13:21.219125	-2.919792E-3
5/15/2014  11:13:21.220125	-8.141917E-4
5/15/2014  11:13:21.221125	3.712395E-3
5/15/2014  11:13:21.222125	-4.767406E-4
5/15/2014  11:13:21.223125	-4.870280E-3
5/15/2014  11:13:21.224125	1.524512E-3
5/15/2014  11:13:21.225125	2.625737E-3
5/15/2014  11:13:21.226125	-1.438936E-3
5/15/2014  11:13:21.227125	-2.057957E-3
5/15/2014  11:13:21.228125	2.236350E-3
5/15/2014  11:13:21.229125	2.383963E-3
5/15/2014  11:13:21.230125	-3.100396E-3
5/15/2014  11:13:21.231125	-2.596734E-3
5/15/2014  11:13:21.232125	4.180682E-3
5/15/2014  11:13:21.233125	1.806820E-3
5/15/2014  11:13:21.234125	-3.220264E-3
5/15/2014  11:13:21.235125	-8.760548E-4
5/15/2014  11:13:21.236125	2.530102E-3
5/15/2014  11:13:21.237125	-6.969248E-4
5/15/2014  11:13:21.238125	-3.521517E-3
5/15/2014  11:13:21.239125	5.507856E-4
5/15/2014  11:13:21.240125	4.038228E-3
5/15/2014  11:13:21.241125	-1.297305E-3
5/15/2014  11:13:21.242125	-3.814055E-3
5/15/2014  11:13:21.243125	2.528108E-3
5/15/2014  11:13:21.244125	2.096584E-3
5/15/2014  11:13:21.245125	-3.162130E-3
5/15/2014  11:13:21.246125	-1.204185E-3
5/15/2014  11:13:21.247125	3.363976E-3
5/15/2014  11:13:21.248125	9.615014E-4
5/15/2014  11:13:21.249125	-2.424757E-3
5/15/2014  11:13:21.250125	-3.248356E-4
5/15/2014  11:13:21.251125	1.979664E-3
5/15/2014  11:13:21.252125	-7.104073E-4
5/15/2014  11:13:21.253125	-2.749593E-3
5/15/2014  11:13:21.254125	6.867805E-4
5/15/2014  11:13:21.255125	2.167334E-3
5/15/2014  11:13:21.256125	-9.145079E-4
5/15/2014  11:13:21.257125	-2.785142E-3
