Test Article: Telescope foundation
Mech. Interface: placed
Hammer: B&K 8207/51475 | Tip: orange | Mass: NO
Impact Direction:  Z
Accelerometers:  Ch8: PCB 393B31 SN35215 | Ch1: BK 8340 S/N 51828 | PCB 393B31 SN 32003 | PCB 393B31 SN 32001 | PCB 393B31 SN 32900 | Ch 5-7 PCB 111755 X,Y,Z
Acc. Location: Ch8/Ch1 co-located on floor near test article | Ch2,3,4 col-located enclosure foundation
Axis Convention:(Ch.8) X (horizontal) | (Ch.1) Z (vertical) | (Ch.2) horizontal | Ch 3. hourizontal | Ch 4 vertical | ch. 7 vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Pier floor forced excitation
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo, Hiroshi
Time zone: Hawaii
waveform	[0]	[1]	[2]	[3]	[4]	[5]
t0	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600
delta t	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]
5/16/2014  15:29:59.437600	-5.168319E-4	2.267480E-3	6.055295E-3	1.121402E-3	7.572889E-3	-8.335114E-4
5/16/2014  15:29:59.437700	-6.265044E-4	1.635492E-3	5.741358E-3	2.048135E-3	5.937397E-3	-7.869005E-4
5/16/2014  15:29:59.437800	-4.921556E-4	1.051486E-3	4.970908E-3	3.201067E-3	3.807008E-3	-7.169843E-4
5/16/2014  15:29:59.437900	-6.552935E-4	4.290938E-4	3.957808E-3	4.079819E-3	1.619041E-3	-6.594062E-4
5/16/2014  15:29:59.438000	-4.894137E-4	-1.247525E-4	3.020108E-3	4.316986E-3	-1.727343E-4	-5.867481E-4
5/16/2014  15:29:59.438100	-7.142425E-4	-5.127192E-4	2.518356E-3	4.307389E-3	-1.320183E-3	-5.044937E-4
5/16/2014  15:29:59.438200	-4.606247E-4	-9.541512E-4	2.460778E-3	4.205942E-3	-1.849353E-3	-4.400611E-4
5/16/2014  15:29:59.438300	-7.677078E-4	-1.257122E-3	2.708912E-3	3.815234E-3	-1.993299E-3	-3.591776E-4
5/16/2014  15:29:59.438400	-3.879666E-4	-1.475096E-3	3.228486E-3	3.391623E-3	-1.730084E-3	-3.057122E-4
5/16/2014  15:29:59.438500	-8.527040E-4	-1.449049E-3	3.704190E-3	3.261387E-3	-1.019955E-3	-2.495050E-4
5/16/2014  15:29:59.438600	-3.317595E-4	-1.507998E-3	3.996193E-3	3.383398E-3	-1.809597E-4	-1.768470E-4
5/16/2014  15:29:59.438700	-9.733438E-4	-1.174867E-3	3.916681E-3	3.587663E-3	3.811121E-4	-7.128716E-5
5/16/2014  15:29:59.438800	-2.166033E-4	-1.205027E-3	3.621936E-3	3.966033E-3	5.908608E-4	8.499622E-5
5/16/2014  15:29:59.438900	-1.118660E-3	-6.100535E-4	3.157198E-3	4.421175E-3	6.758571E-4	2.824068E-4
5/16/2014  15:29:59.439000	2.741814E-6	-4.770756E-4	2.787054E-3	4.654229E-3	6.141663E-4	4.606247E-4
5/16/2014  15:29:59.439100	-1.405180E-3	4.455447E-4	2.529323E-3	4.670680E-3	2.865195E-4	6.018281E-4
5/16/2014  15:29:59.439200	3.317595E-4	3.509521E-4	2.341509E-3	4.397869E-3	5.209446E-5	6.991625E-4
5/16/2014  15:29:59.439300	-1.949430E-3	1.398325E-3	2.304494E-3	3.741205E-3	2.577305E-4	7.663369E-4
5/16/2014  15:29:59.439400	1.257122E-3	9.034276E-4	2.469003E-3	2.656817E-3	1.000762E-3	7.923841E-4
5/16/2014  15:29:59.439500	-2.571821E-3	1.860321E-3	2.574563E-3	1.564205E-3	2.122164E-3	8.074641E-4
5/16/2014  15:29:59.439600	7.553697E-2	4.894137E-4	2.419651E-3	6.580353E-4	3.483474E-3	8.814931E-4
5/16/2014  15:29:59.439700	1.851341E-1	1.665652E-3	2.067327E-3	5.894899E-5	5.050421E-3	9.760857E-4
5/16/2014  15:29:59.439800	2.648619E-1	-9.294748E-4	1.732826E-3	-1.178980E-4	6.381571E-3	1.092613E-3
5/16/2014  15:29:59.439900	3.446336E-1	1.890481E-3	1.243412E-3	2.316833E-4	6.914854E-3	1.187205E-3
5/16/2014  15:29:59.440000	4.037554E-1	2.174258E-3	6.936789E-4	1.095355E-3	6.367862E-3	1.290023E-3
5/16/2014  15:29:59.440100	4.489418E-1	3.533375E-2	4.236102E-4	2.334654E-3	4.854381E-3	1.041889E-3
5/16/2014  15:29:59.440200	4.731767E-1	1.028591E-2	5.277991E-4	3.796041E-3	2.659559E-3	1.592994E-3
5/16/2014  15:29:59.440300	4.825126E-1	-4.939651E-2	7.293224E-4	5.176544E-3	-1.645088E-5	8.363903E-3
5/16/2014  15:29:59.440400	4.745764E-1	-1.442578E-1	9.664893E-4	6.111503E-3	-2.815843E-3	2.884662E-2
5/16/2014  15:29:59.440500	4.553124E-1	-2.500219E-1	1.338005E-3	6.377459E-3	-4.955828E-3	5.978936E-2
5/16/2014  15:29:59.440600	4.246137E-1	-3.605416E-1	1.642346E-3	5.901754E-3	-5.860627E-3	9.649539E-2
5/16/2014  15:29:59.440700	3.879420E-1	-4.330736E-1	1.731455E-3	4.648745E-3	-5.445242E-3	1.449761E-1
5/16/2014  15:29:59.440800	3.452341E-1	-4.910698E-1	1.540899E-3	2.673268E-3	-3.894746E-3	1.960205E-1
5/16/2014  15:29:59.440900	3.005700E-1	-5.028377E-1	1.314700E-3	5.086064E-4	-1.488805E-3	2.252866E-1
5/16/2014  15:29:59.441000	2.552958E-1	-4.799559E-1	9.939075E-4	-1.381874E-3	1.421630E-3	2.269577E-1
5/16/2014  15:29:59.441100	2.126907E-1	-4.365255E-1	6.881952E-4	-2.651334E-3	4.090786E-3	2.113609E-1
5/16/2014  15:29:59.441200	1.735280E-1	-3.022109E-1	5.250573E-4	-2.974868E-3	5.829096E-3	1.729468E-1
5/16/2014  15:29:59.441300	1.392951E-1	-1.630351E-1	4.332066E-4	-2.101600E-3	6.310284E-3	9.805274E-2
5/16/2014  15:29:59.441400	1.092846E-1	2.585804E-2	4.318357E-4	-4.345775E-4	5.697489E-3	2.272964E-3
5/16/2014  15:29:59.441500	8.375144E-2	2.649881E-1	5.154610E-4	1.539528E-3	4.144251E-3	-8.987254E-2
5/16/2014  15:29:59.441600	6.219256E-2	4.856081E-1	5.456209E-4	3.351867E-3	1.882255E-3	-1.811708E-1
5/16/2014  15:29:59.441700	4.511243E-2	7.012079E-1	3.646612E-4	4.392385E-3	-3.098249E-4	-2.641477E-1
5/16/2014  15:29:59.441800	3.148562E-2	8.835590E-1	2.878904E-5	4.189491E-3	-1.805484E-3	-3.199107E-1
5/16/2014  15:29:59.441900	2.065820E-2	9.887707E-1	-5.757809E-4	2.844632E-3	-2.374411E-3	-3.490548E-1
5/16/2014  15:29:59.442000	1.233953E-2	1.067740E+0	-1.383245E-3	8.403659E-4	-2.170146E-3	-3.604018E-1
5/16/2014  15:29:59.442100	6.709218E-3	1.089276E+0	-2.102971E-3	-1.235187E-3	-1.340747E-3	-3.573200E-1
5/16/2014  15:29:59.442200	1.990557E-3	1.034659E+0	-2.575934E-3	-2.756894E-3	-1.165271E-4	-3.346068E-1
5/16/2014  15:29:59.442300	5.757809E-5	9.522346E-1	-2.737701E-3	-3.360093E-3	1.037776E-3	-2.981859E-1
5/16/2014  15:29:59.442400	-1.588881E-3	7.984449E-1	-2.481341E-3	-2.909064E-3	1.531303E-3	-2.581870E-1
5/16/2014  15:29:59.442500	-4.477382E-3	6.090336E-1	-1.819193E-3	-1.501143E-3	1.077533E-3	-2.055140E-1
5/16/2014  15:29:59.442600	-3.557503E-3	3.815494E-1	-9.445548E-4	3.920794E-4	-6.991625E-5	-1.395665E-1
5/16/2014  15:29:59.442700	-4.063368E-3	1.246374E-1	-2.097487E-4	1.983702E-3	-1.562834E-3	-6.783795E-2
5/16/2014  15:29:59.442800	-3.332675E-3	-1.304089E-1	2.495050E-4	2.799392E-3	-3.192842E-3	1.131135E-2
5/16/2014  15:29:59.442900	-3.235340E-3	-3.690755E-1	1.823306E-4	2.769232E-3	-4.503429E-3	8.978891E-2
5/16/2014  15:29:59.443000	-3.361464E-3	-5.886386E-1	-4.633665E-4	1.783550E-3	-5.010664E-3	1.589608E-1
5/16/2014  15:29:59.443100	-3.013253E-3	-7.656323E-1	-1.394212E-3	9.596348E-6	-4.358113E-3	2.120916E-1
5/16/2014  15:29:59.443200	-3.882408E-3	-9.071729E-1	-2.263367E-3	-1.808226E-3	-2.818584E-3	2.465425E-1
5/16/2014  15:29:59.443300	-4.333436E-3	-9.982889E-1	-2.935112E-3	-3.184617E-3	-7.992387E-4	2.669060E-1
5/16/2014  15:29:59.443400	-4.288197E-3	-1.052910E+0	-3.190100E-3	-4.061997E-3	1.436710E-3	2.708144E-1
5/16/2014  15:29:59.443500	-4.297793E-3	-1.055996E+0	-2.745926E-3	-4.260778E-3	3.487587E-3	2.622421E-1
5/16/2014  15:29:59.443600	-4.286826E-3	-1.003692E+0	-1.789033E-3	-3.578067E-3	4.713178E-3	2.478874E-1
5/16/2014  15:29:59.443700	-3.927648E-3	-9.159824E-1	-7.087588E-4	-2.264738E-3	4.741967E-3	2.262915E-1
5/16/2014  15:29:59.443800	-4.300535E-3	-7.900481E-1	2.549887E-4	-9.733438E-4	3.731608E-3	1.959698E-1
5/16/2014  15:29:59.443900	-4.728258E-3	-6.216213E-1	1.013100E-3	8.225441E-6	2.037168E-3	1.579477E-1
5/16/2014  15:29:59.444000	-4.942119E-3	-4.408302E-1	1.155674E-3	5.853772E-4	-8.225441E-5	1.138730E-1
5/16/2014  15:29:59.444100	-5.276620E-3	-2.410356E-1	6.347299E-4	4.496574E-4	-2.521098E-3	6.063932E-2
5/16/2014  15:29:59.444200	-5.357504E-3	-2.582103E-2	-2.837777E-4	-6.319880E-4	-4.769385E-3	1.030922E-3
5/16/2014  15:29:59.444300	-4.944861E-3	1.705792E-1	-1.296878E-3	-2.238691E-3	-6.214321E-3	-5.689812E-2
5/16/2014  15:29:59.444400	-4.772127E-3	3.653001E-1	-2.279818E-3	-3.865957E-3	-6.847680E-3	-1.117412E-1
5/16/2014  15:29:59.444500	-4.591167E-3	5.283009E-1	-3.057122E-3	-5.265653E-3	-6.879210E-3	-1.617615E-1
5/16/2014  15:29:59.444600	-4.395127E-3	6.609649E-1	-3.334045E-3	-6.033361E-3	-6.382942E-3	-1.971556E-1
5/16/2014  15:29:59.444700	-4.385531E-3	7.728556E-1	-3.077686E-3	-5.727649E-3	-5.304039E-3	-2.152694E-1
5/16/2014  15:29:59.444800	-4.340291E-3	8.359241E-1	-2.589643E-3	-4.436255E-3	-3.930390E-3	-2.189681E-1
5/16/2014  15:29:59.444900	-4.156590E-3	8.512783E-1	-2.156436E-3	-2.761006E-3	-2.710283E-3	-2.040252E-1
5/16/2014  15:29:59.445000	-4.089415E-3	8.328917E-1	-1.858950E-3	-1.022696E-3	-1.815081E-3	-1.725149E-1
5/16/2014  15:29:59.445100	-3.815234E-3	7.634210E-1	-1.845241E-3	5.072355E-4	-1.268089E-3	-1.265662E-1
5/16/2014  15:29:59.445200	-3.417671E-3	6.560858E-1	-2.120793E-3	1.087129E-3	-1.044631E-3	-6.858784E-2
5/16/2014  15:29:59.445300	-3.371060E-3	5.316171E-1	-2.615690E-3	5.031228E-4	-1.185834E-3	-1.005423E-2
5/16/2014  15:29:59.445400	-3.294289E-3	3.900038E-1	-3.022850E-3	-8.060932E-4	-1.577914E-3	4.447085E-2
5/16/2014  15:29:59.445500	-3.096879E-3	2.389778E-1	-3.135264E-3	-2.532065E-3	-1.872659E-3	9.017551E-2
5/16/2014  15:29:59.445600	-2.914548E-3	8.908838E-2	-2.932370E-3	-4.617214E-3	-1.723230E-3	1.213993E-1
5/16/2014  15:29:59.445700	-2.707541E-3	-6.510574E-2	-2.455294E-3	-6.355524E-3	-1.273572E-3	1.384876E-1
5/16/2014  15:29:59.445800	-2.255142E-3	-1.976354E-1	-1.747906E-3	-7.106781E-3	-6.210208E-4	1.407099E-1
5/16/2014  15:29:59.445900	-2.009749E-3	-3.221233E-1	-1.098096E-3	-7.116377E-3	3.523231E-4	1.302170E-1
5/16/2014  15:29:59.446000	-1.883626E-3	-4.320454E-1	-7.238388E-4	-6.587207E-3	1.571059E-3	1.115370E-1
5/16/2014  15:29:59.446100	-1.898706E-3	-5.103927E-1	-5.332828E-4	-5.338311E-3	2.405941E-3	8.965045E-2
5/16/2014  15:29:59.446200	-1.953542E-3	-5.735011E-1	-5.209446E-4	-3.609598E-3	2.492309E-3	6.332767E-2
5/16/2014  15:29:59.446300	-2.194822E-3	-6.046727E-1	-6.895661E-4	-2.212644E-3	1.780808E-3	3.725302E-2
5/16/2014  15:29:59.446400	-2.198935E-3	-6.122059E-1	-8.458495E-4	-1.194060E-3	3.591776E-4	1.346642E-2
5/16/2014  15:29:59.446500	-2.532065E-3	-6.026013E-1	-8.293986E-4	-4.606247E-4	-1.706779E-3	-1.113862E-2
5/16/2014  15:29:59.446600	-2.645850E-3	-5.601745E-1	-7.759333E-4	-2.865195E-4	-4.310131E-3	-3.300595E-2
5/16/2014  15:29:59.446700	-2.722621E-3	-5.125012E-1	-8.060932E-4	-8.266568E-4	-6.840825E-3	-4.775006E-2
5/16/2014  15:29:59.446800	-3.098249E-3	-4.388053E-1	-8.623004E-4	-1.597106E-3	-8.679211E-3	-5.238372E-2
5/16/2014  15:29:59.446900	-3.277838E-3	-3.542300E-1	-9.692311E-4	-2.344251E-3	-9.386599E-3	-4.700291E-2
5/16/2014  15:29:59.447000	-3.138006E-3	-2.616842E-1	-1.257122E-3	-3.074944E-3	-8.962989E-3	-3.063291E-2
5/16/2014  15:29:59.447100	-3.079057E-3	-1.600369E-1	-1.742423E-3	-3.606856E-3	-7.578373E-3	-1.998782E-3
5/16/2014  15:29:59.447200	-3.085911E-3	-6.108624E-2	-2.053618E-3	-3.668547E-3	-5.287588E-3	3.620839E-2
5/16/2014  15:29:59.447300	-3.181875E-3	4.118067E-2	-2.141356E-3	-3.440976E-3	-2.580047E-3	8.056682E-2
5/16/2014  15:29:59.447400	-3.546536E-3	1.398160E-1	-2.026200E-3	-3.022850E-3	-2.618432E-4	1.232500E-1
5/16/2014  15:29:59.447500	-3.934503E-3	2.195343E-1	-1.838386E-3	-2.477229E-3	1.246154E-3	1.571183E-1
5/16/2014  15:29:59.447600	-4.196346E-3	2.853543E-1	-1.488805E-3	-1.993299E-3	1.891851E-3	1.791309E-1
5/16/2014  15:29:59.447700	-4.279971E-3	3.442416E-1	-1.039147E-3	-1.864433E-3	1.657426E-3	1.827186E-1
5/16/2014  15:29:59.447800	-4.230618E-3	3.868233E-1	-8.513331E-4	-2.074182E-3	6.484389E-4	1.644650E-1
5/16/2014  15:29:59.447900	-3.959179E-3	4.115695E-1	-1.022696E-3	-2.415538E-3	-7.800460E-4	1.292066E-1
5/16/2014  15:29:59.448000	-3.782332E-3	4.286716E-1	-1.372278E-3	-2.784312E-3	-1.923382E-3	8.114672E-2
5/16/2014  15:29:59.448100	-3.732979E-3	4.260641E-1	-1.773953E-3	-3.279209E-3	-2.444327E-3	2.467495E-2
5/16/2014  15:29:59.448200	-3.720641E-3	4.127691E-1	-2.255142E-3	-3.769994E-3	-2.337396E-3	-3.462911E-2
5/16/2014  15:29:59.448300	-3.798783E-3	3.793971E-1	-2.718508E-3	-3.837168E-3	-1.710892E-3	-9.081984E-2
5/16/2014  15:29:59.448400	-3.839910E-3	3.309109E-1	-2.778828E-3	-3.508151E-3	-6.977916E-4	-1.354113E-1
5/16/2014  15:29:59.448500	-3.708303E-3	2.798473E-1	-2.362072E-3	-2.804875E-3	4.592538E-4	-1.698087E-1
5/16/2014  15:29:59.448600	-3.431380E-3	2.157698E-1	-1.638234E-3	-1.725972E-3	1.239300E-3	-1.984854E-1
5/16/2014  15:29:59.448700	-3.132522E-3	1.468145E-1	-8.924603E-4	-3.701448E-4	1.178980E-3	-2.149280E-1
5/16/2014  15:29:59.448800	-2.918661E-3	7.735890E-2	-1.110435E-4	9.020567E-4	3.769994E-4	-2.165731E-1
5/16/2014  15:29:59.448900	-2.714396E-3	6.526887E-3	5.579591E-4	1.725972E-3	-9.610057E-4	-2.091949E-1
5/16/2014  15:29:59.449000	-2.649963E-3	-6.549919E-2	7.896423E-4	1.985073E-3	-2.606094E-3	-1.922861E-1
5/16/2014  15:29:59.449100	-2.706170E-3	-1.355539E-1	5.031228E-4	1.455903E-3	-4.233360E-3	-1.612570E-1
5/16/2014  15:29:59.449200	-2.592385E-3	-1.943589E-1	-6.991625E-5	1.453161E-4	-5.349278E-3	-1.172098E-1
5/16/2014  15:29:59.449300	-2.394974E-3	-2.451949E-1	-7.704496E-4	-1.554608E-3	-5.486369E-3	-6.720459E-2
5/16/2014  15:29:59.449400	-2.212644E-3	-2.821025E-1	-1.470983E-3	-3.159940E-3	-4.633665E-3	-1.368439E-2
5/16/2014  15:29:59.449500	-1.987815E-3	-3.014323E-1	-1.939833E-3	-4.207313E-3	-3.080428E-3	4.232675E-2
5/16/2014  15:29:59.449600	-1.831532E-3	-3.007043E-1	-2.072811E-3	-4.373193E-3	-9.582639E-4	9.359866E-2
5/16/2014  15:29:59.449700	-1.776695E-3	-2.868801E-1	-1.765728E-3	-3.524601E-3	1.377761E-3	1.311547E-1
5/16/2014  15:29:59.449800	-1.861691E-3	-2.560073E-1	-1.188576E-3	-1.884997E-3	3.414929E-3	1.517717E-1
5/16/2014  15:29:59.449900	-1.945317E-3	-2.081558E-1	-4.523993E-4	1.919270E-4	4.606247E-3	1.599656E-1
5/16/2014  15:29:59.450000	-2.111197E-3	-1.536937E-1	2.056360E-4	2.109826E-3	4.857123E-3	1.534086E-1
5/16/2014  15:29:59.450100	-2.216756E-3	-8.260947E-2	5.922318E-4	3.254533E-3	4.351258E-3	1.287035E-1
5/16/2014  15:29:59.450200	-2.312720E-3	-7.430315E-3	4.441738E-4	3.382027E-3	3.154457E-3	9.368503E-2
5/16/2014  15:29:59.450300	-2.261996E-3	6.586385E-2	-1.878142E-4	2.585530E-3	1.450419E-3	5.464846E-2
5/16/2014  15:29:59.450400	-2.595127E-3	1.401410E-1	-1.110435E-3	1.236558E-3	-3.934503E-4	1.072323E-2
5/16/2014  15:29:59.450500	-2.903581E-3	2.073593E-1	-2.108455E-3	-1.919270E-4	-1.931608E-3	-3.452218E-2
5/16/2014  15:29:59.450600	-2.737701E-3	2.597375E-1	-2.977610E-3	-1.143336E-3	-2.828181E-3	-7.438403E-2
5/16/2014  15:29:59.450700	-3.092766E-3	3.004027E-1	-3.336787E-3	-1.469612E-3	-3.091395E-3	-1.087595E-1
5/16/2014  15:29:59.450800	-3.316224E-3	3.228074E-1	-3.095508E-3	-9.897947E-4	-2.806246E-3	-1.393157E-1
5/16/2014  15:29:59.450900	-3.054380E-3	3.203179E-1	-2.342880E-3	2.686977E-4	-2.015233E-3	-1.635958E-1
5/16/2014  15:29:59.451000	-3.048897E-3	3.017009E-1	-1.269460E-3	1.747906E-3	-8.705258E-4	-1.790432E-1
5/16/2014  15:29:59.451100	-3.291547E-3	2.629632E-1	-4.935265E-5	2.922773E-3	2.865195E-4	-1.841690E-1
5/16/2014  15:29:59.451200	-3.139377E-3	2.045681E-1	9.212494E-4	3.743947E-3	1.151562E-3	-1.787018E-1
5/16/2014  15:29:59.451300	-3.281951E-3	1.350672E-1	1.299620E-3	4.051030E-3	1.675248E-3	-1.607950E-1
5/16/2014  15:29:59.451400	-3.568470E-3	5.609202E-2	1.159787E-3	3.690481E-3	1.832902E-3	-1.282593E-1
5/16/2014  15:29:59.451500	-3.490329E-3	-2.918798E-2	7.526278E-4	3.007770E-3	1.568317E-3	-8.300292E-2
5/16/2014  15:29:59.451600	-3.456056E-3	-1.122855E-1	9.047985E-5	2.462149E-3	1.013100E-3	-2.843398E-2
5/16/2014  15:29:59.451700	-3.552020E-3	-1.874290E-1	-6.415844E-4	1.868546E-3	4.798174E-4	3.135538E-2
5/16/2014  15:29:59.451800	-3.325820E-3	-2.562910E-1	-1.041889E-3	1.291394E-3	2.933741E-4	9.015632E-2
5/16/2014  15:29:59.451900	-3.153086E-3	-3.101896E-1	-9.171367E-4	1.093984E-3	5.003810E-4	1.410279E-1
5/16/2014  15:29:59.452000	-3.166795E-3	-3.442114E-1	-4.688501E-4	1.332521E-3	1.065195E-3	1.811982E-1
5/16/2014  15:29:59.452100	-3.022850E-3	-3.665928E-1	1.823306E-4	1.634121E-3	2.008379E-3	2.096967E-1
5/16/2014  15:29:59.452200	-2.903581E-3	-3.673427E-1	1.051486E-3	1.998782E-3	3.275096E-3	2.224653E-1
5/16/2014  15:29:59.452300	-2.906322E-3	-3.464652E-1	1.857579E-3	2.558112E-3	4.518509E-3	2.213000E-1
5/16/2014  15:29:59.452400	-2.767861E-3	-3.135428E-1	2.357960E-3	3.069460E-3	5.243719E-3	2.099091E-1
5/16/2014  15:29:59.452500	-2.514243E-3	-2.609686E-1	2.516985E-3	3.269613E-3	5.084693E-3	1.862733E-1
5/16/2014  15:29:59.452600	-2.493680E-3	-1.948730E-1	2.495050E-3	3.214777E-3	4.014015E-3	1.515839E-1
5/16/2014  15:29:59.452700	-2.364814E-3	-1.235091E-1	2.348363E-3	3.037930E-3	2.244174E-3	1.086293E-1
5/16/2014  15:29:59.452800	-2.218127E-3	-4.315889E-2	2.075553E-3	2.677381E-3	-2.467632E-4	5.909979E-2
5/16/2014  15:29:59.452900	-2.220869E-3	3.652096E-2	1.728714E-3	2.316833E-3	-2.994061E-3	3.939986E-3
5/16/2014  15:29:59.453000	-2.179742E-3	1.085566E-1	1.624525E-3	2.355218E-3	-5.258799E-3	-5.597687E-2
5/16/2014  15:29:59.453100	-2.096117E-3	1.756145E-1	1.631379E-3	2.799392E-3	-6.532371E-3	-1.118866E-1
5/16/2014  15:29:59.453200	-2.137244E-3	2.310225E-1	1.576543E-3	3.375173E-3	-6.603658E-3	-1.564534E-1
5/16/2014  15:29:59.453300	-2.098858E-3	2.686470E-1	1.412034E-3	4.029095E-3	-5.349278E-3	-1.878513E-1
5/16/2014  15:29:59.453400	-2.052248E-3	2.924652E-1	1.331151E-3	4.809141E-3	-2.944708E-3	-2.011408E-1
5/16/2014  15:29:59.453500	-2.072811E-3	3.002821E-1	1.328409E-3	5.210817E-3	1.507998E-4	-1.912059E-1
5/16/2014  15:29:59.453600	-2.131760E-3	2.864277E-1	1.294136E-3	4.887283E-3	3.264129E-3	-1.588305E-1
5/16/2014  15:29:59.453700	-2.104342E-3	2.546898E-1	1.377761E-3	4.330695E-3	5.808532E-3	-1.104841E-1
5/16/2014  15:29:59.453800	-2.220869E-3	2.109222E-1	1.845241E-3	3.646612E-3	7.397413E-3	-5.131853E-2
5/16/2014  15:29:59.453900	-2.316833E-3	1.544573E-1	2.497792E-3	2.526581E-3	7.899165E-3	1.482910E-2
5/16/2014  15:29:59.454000	-2.427876E-3	8.778191E-2	3.109217E-3	1.347601E-3	7.378221E-3	7.818007E-2
5/16/2014  15:29:59.454100	-2.558112E-3	1.858950E-2	3.676772E-3	7.964969E-4	5.975783E-3	1.292587E-1
5/16/2014  15:29:59.454200	-2.671897E-3	-4.785287E-2	4.160702E-3	5.936027E-4	4.279971E-3	1.671985E-1
5/16/2014  15:29:59.454300	-2.856970E-3	-1.134645E-1	4.219651E-3	3.468394E-4	2.904952E-3	1.904382E-1
5/16/2014  15:29:59.454400	-2.895355E-3	-1.705367E-1	3.967404E-3	5.785227E-4	2.075553E-3	1.960287E-1
5/16/2014  15:29:59.454500	-2.952933E-3	-2.161303E-1	3.719270E-3	1.392841E-3	1.695812E-3	1.859525E-1
5/16/2014  15:29:59.454600	-2.987206E-3	-2.505195E-1	3.538311E-3	2.190709E-3	1.765728E-3	1.643457E-1
5/16/2014  15:29:59.454700	-2.950191E-3	-2.685072E-1	3.434122E-3	2.895355E-3	2.072811E-3	1.347711E-1
5/16/2014  15:29:59.454800	-2.900839E-3	-2.700070E-1	3.691852E-3	3.937244E-3	2.271593E-3	9.832281E-2
5/16/2014  15:29:59.454900	-2.947450E-3	-2.561868E-1	4.334807E-3	4.984617E-3	1.904190E-3	5.768365E-2
5/16/2014  15:29:59.455000	-2.963901E-3	-2.245943E-1	4.970908E-3	5.474031E-3	7.361770E-4	1.557624E-2
5/16/2014  15:29:59.455100	-3.003657E-3	-1.787786E-1	5.393147E-3	5.654991E-3	-1.010358E-3	-2.811182E-2
5/16/2014  15:29:59.455200	-3.051639E-3	-1.250610E-1	5.593300E-3	5.727649E-3	-3.024220E-3	-7.037550E-2
5/16/2014  15:29:59.455300	-3.057122E-3	-6.017047E-2	5.376697E-3	5.384922E-3	-4.843414E-3	-1.074435E-1
5/16/2014  15:29:59.455400	-2.978981E-3	1.060671E-2	4.503429E-3	4.552782E-3	-6.248593E-3	-1.373553E-1
5/16/2014  15:29:59.455500	-2.914548E-3	7.992524E-2	3.290176E-3	3.674030E-3	-6.761312E-3	-1.554800E-1
5/16/2014  15:29:59.455600	-2.814472E-3	1.450721E-1	2.171516E-3	2.858341E-3	-5.994976E-3	-1.591774E-1
5/16/2014  15:29:59.455700	-2.702057E-3	2.057430E-1	1.338005E-3	2.008379E-3	-4.092157E-3	-1.483376E-1
5/16/2014  15:29:59.455800	-2.640367E-3	2.563555E-1	7.827878E-4	1.364052E-3	-1.506627E-3	-1.235790E-1
5/16/2014  15:29:59.455900	-2.567708E-3	2.922499E-1	6.265044E-4	1.148820E-3	1.506627E-3	-8.903903E-2
5/16/2014  15:29:59.456000	-2.532065E-3	3.178927E-1	9.801984E-4	1.089871E-3	4.573345E-3	-4.911548E-2
5/16/2014  15:29:59.456100	-2.470374E-3	3.283075E-1	1.550496E-3	1.040518E-3	7.110894E-3	-9.419501E-3
5/16/2014  15:29:59.456200	-2.401829E-3	3.216449E-1	1.931608E-3	1.273572E-3	8.616149E-3	2.110374E-2
5/16/2014  15:29:59.456300	-2.292156E-3	3.017270E-1	2.030313E-3	1.783550E-3	9.004116E-3	3.962058E-2
5/16/2014  15:29:59.456400	-2.211273E-3	2.686703E-1	1.960397E-3	2.194822E-3	8.446157E-3	4.776239E-2
5/16/2014  15:29:59.456500	-2.139986E-3	2.233029E-1	1.613557E-3	2.397716E-3	6.990254E-3	4.291213E-2
5/16/2014  15:29:59.456600	-2.129018E-3	1.690808E-1	9.925365E-4	2.640367E-3	4.795432E-3	2.594715E-2
5/16/2014  15:29:59.456700	-2.131760E-3	1.082687E-1	4.140139E-4	2.848744E-3	2.330542E-3	5.184770E-3
5/16/2014  15:29:59.456800	-2.183855E-3	4.262561E-2	1.466870E-4	2.906322E-3	1.288652E-4	-1.357746E-2
5/16/2014  15:29:59.456900	-2.194822E-3	-2.315736E-2	2.028942E-4	3.094137E-3	-1.523077E-3	-2.988303E-2
5/16/2014  15:29:59.457000	-2.223611E-3	-8.566660E-2	3.920794E-4	3.413558E-3	-2.578676E-3	-4.129171E-2
5/16/2014  15:29:59.457100	-2.220869E-3	-1.440988E-1	7.060170E-4	3.693223E-3	-2.985835E-3	-4.278463E-2
5/16/2014  15:29:59.457200	-2.211273E-3	-1.948552E-1	1.192689E-3	3.974259E-3	-2.684236E-3	-3.666079E-2
5/16/2014  15:29:59.457300	-2.255142E-3	-2.344141E-1	1.543641E-3	4.236102E-3	-1.845241E-3	-2.973634E-2
5/16/2014  15:29:59.457400	-2.257884E-3	-2.638296E-1	1.617670E-3	4.074335E-3	-8.252859E-4	-2.250892E-2
