Timestamp,Milliseconds,X,Y,Z
2019-06-25 11:39:39,823,-3.036499,-9.265015,0.825531
2019-06-25 11:39:39,832,-3.0029907,-9.267395,0.8231354
2019-06-25 11:39:39,843,-3.0867462,-9.291336,0.81355286
2019-06-25 11:39:39,852,-3.1202393,-9.274582,0.8638153
2019-06-25 11:39:39,862,-3.1250305,-9.267395,0.8901367
2019-06-25 11:39:39,872,-3.1178436,-9.260223,0.90448
2019-06-25 11:39:39,882,-3.0867462,-9.272186,0.93559265
2019-06-25 11:39:39,892,-3.0843506,-9.308075,0.95474243
2019-06-25 11:39:39,903,-3.1322021,-9.305695,0.96191406
2019-06-25 11:39:39,912,-3.1250305,-9.253052,0.9643097
2019-06-25 11:39:39,922,-3.1465607,-9.238693,0.90927124
2019-06-25 11:39:39,932,-3.1298065,-9.281754,0.9068756
2019-06-25 11:39:39,942,-3.1489563,-9.28894,0.8661957
2019-06-25 11:39:39,953,-3.1369934,-9.238693,0.8279114
2019-06-25 11:39:39,962,-3.1082764,-9.2482605,0.7920227
2019-06-25 11:39:39,972,-3.1082764,-9.298508,0.7992096
2019-06-25 11:39:39,982,-3.0795593,-9.317657,0.82073975
2019-06-25 11:39:40,992,-3.0053864,-9.293716,0.8661957
2019-06-25 11:39:40,1003,-2.9120636,-9.308075,0.92123413
2019-06-25 11:39:40,1012,-2.9144592,-9.296112,0.9260254
2019-06-25 11:39:40,1022,-2.9240265,-9.315262,0.95474243
2019-06-25 11:39:40,1033,-3.007782,-9.310471,0.92123413
2019-06-25 11:39:40,1042,-3.0939178,-9.274582,0.9260254
2019-06-25 11:39:40,1052,-3.1489563,-9.281754,0.91645813
2019-06-25 11:39:40,1062,-3.1633148,-9.276978,0.8757782
2019-06-25 11:39:40,1072,-3.1872406,-9.281754,0.8638153
2019-06-25 11:39:40,1083,-3.1776733,-9.253052,0.8661957
2019-06-25 11:39:40,1092,-3.156128,-9.217148,0.8661957
2019-06-25 11:39:40,1102,-3.144165,-9.260223,0.8518524
2019-06-25 11:39:40,1112,-3.0795593,-9.269791,0.8566284
2019-06-25 11:39:40,1123,-3.036499,-9.284149,0.8661957
2019-06-25 11:39:40,1132,-3.0436707,-9.284149,0.87338257
2019-06-25 11:39:40,1142,-3.0341034,-9.327225,0.94755554
2019-06-25 11:39:40,1152,-3.0029907,-9.320038,0.93559265
2019-06-25 11:39:40,1162,-3.098709,-9.253052,0.9834442
2019-06-25 11:39:40,1172,-3.151352,-9.245865,1.0265198
2019-06-25 11:39:40,1182,-3.2183533,-9.262619,1.0217285
2019-06-25 11:39:40,1193,-3.2063751,-9.255432,1.0073853
2019-06-25 11:39:40,1202,-3.2159576,-9.243469,0.96191406
2019-06-25 11:39:40,1212,-3.1585236,-9.262619,0.9403839
2019-06-25 11:39:40,1222,-3.1011047,-9.257828,0.92362976
2019-06-25 11:39:40,1233,-3.098709,-9.279373,0.8949127
2019-06-25 11:39:40,1243,-3.069992,-9.284149,0.8374939
2019-06-25 11:39:40,1252,-3.1178436,-9.28894,0.79681396
2019-06-25 11:39:40,1262,-3.1465607,-9.293716,0.76091003
2019-06-25 11:39:40,1273,-3.1609192,-9.2482605,0.72262573
2019-06-25 11:39:40,1282,-3.1776733,-9.229111,0.71784973
2019-06-25 11:39:40,1292,-3.1633148,-9.269791,0.72502136
2019-06-25 11:39:40,1303,-3.1465607,-9.298508,0.7417755
2019-06-25 11:39:40,1312,-3.1322021,-9.260223,0.74417114
2019-06-25 11:39:40,1322,-3.1058807,-9.250656,0.7848511
2019-06-25 11:39:40,1332,-3.0843506,-9.272186,0.8063812
2019-06-25 11:39:40,1342,-3.0795593,-9.303299,0.8638153
2019-06-25 11:39:40,1353,-3.0508423,-9.281754,0.8446655
2019-06-25 11:39:40,1362,-3.0675964,-9.262619,0.82073975
2019-06-25 11:39:40,1372,-3.0843506,-9.312866,0.83509827
2019-06-25 11:39:40,1382,-3.0628204,-9.296112,0.8494568
2019-06-25 11:39:40,1393,-3.0915222,-9.2482605,0.8183441
2019-06-25 11:39:40,1402,-3.1178436,-9.224335,0.830307
2019-06-25 11:39:40,1413,-3.1489563,-9.2482605,0.8566284
2019-06-25 11:39:40,1422,-3.1992035,-9.284149,0.8757782
2019-06-25 11:39:40,1432,-3.1752777,-9.257828,0.87338257
2019-06-25 11:39:40,1443,-3.156128,-9.233902,0.8685913
2019-06-25 11:39:40,1452,-3.0771637,-9.260223,0.8566284
2019-06-25 11:39:40,1462,-3.0508423,-9.279373,0.8685913
2019-06-25 11:39:40,1472,-3.1130676,-9.305695,0.89730835
2019-06-25 11:39:40,1483,-3.1489563,-9.284149,0.84706116
2019-06-25 11:39:40,1492,-3.110672,-9.22673,0.8685913
2019-06-25 11:39:40,1504,-3.1322021,-9.269791,0.8542328
2019-06-25 11:39:40,1512,-3.1680908,-9.262619,0.8901367
2019-06-25 11:39:40,1522,-3.1752777,-9.260223,0.92123413
2019-06-25 11:39:40,1533,-3.1633148,-9.2482605,0.9188385
2019-06-25 11:39:40,1542,-3.1537476,-9.267395,0.98106384
2019-06-25 11:39:40,1552,-3.156128,-9.298508,0.9834442
2019-06-25 11:39:40,1562,-3.1633148,-9.265015,0.9379883
2019-06-25 11:39:40,1573,-3.144165,-9.243469,0.88534546
2019-06-25 11:39:40,1582,-3.1609192,-9.2482605,0.8231354
2019-06-25 11:39:40,1592,-3.1920319,-9.269791,0.7513428
2019-06-25 11:39:40,1602,-3.1537476,-9.262619,0.7657013
2019-06-25 11:39:40,1612,-3.1585236,-9.241089,0.75852966
2019-06-25 11:39:40,1623,-3.180069,-9.245865,0.7920227
2019-06-25 11:39:40,1632,-3.1417694,-9.281754,0.8063812
2019-06-25 11:39:40,1642,-3.151352,-9.293716,0.830307
2019-06-25 11:39:40,1652,-3.1298065,-9.269791,0.8614197
2019-06-25 11:39:40,1663,-3.1298065,-9.245865,0.83270264
2019-06-25 11:39:40,1672,-3.1082764,-9.281754,0.78723145
2019-06-25 11:39:40,1682,-3.081955,-9.293716,0.75852966
2019-06-25 11:39:40,1693,-3.0963135,-9.284149,0.7130585
2019-06-25 11:39:40,1702,-3.0843506,-9.267395,0.7034912
2019-06-25 11:39:40,1713,-3.1298065,-9.265015,0.68673706
2019-06-25 11:39:40,1722,-3.110672,-9.300903,0.72024536
2019-06-25 11:39:40,1732,-3.151352,-9.322433,0.71066284
2019-06-25 11:39:40,1742,-3.151352,-9.267395,0.6699829
2019-06-25 11:39:40,1752,-3.156128,-9.250656,0.6699829
2019-06-25 11:39:40,1762,-3.1704865,-9.279373,0.64367676
2019-06-25 11:39:40,1773,-3.172882,-9.276978,0.653244
2019-06-25 11:39:40,1782,-3.1896362,-9.276978,0.6460571
2019-06-25 11:39:40,1792,-3.1537476,-9.253052,0.6269226
2019-06-25 11:39:40,1802,-3.172882,-9.291336,0.6006012
2019-06-25 11:39:40,1812,-3.1680908,-9.28894,0.6077728
2019-06-25 11:39:40,1822,-3.172882,-9.262619,0.624527
2019-06-25 11:39:40,1833,-3.1704865,-9.269791,0.5862427
2019-06-25 11:39:40,1842,-3.144165,-9.284149,0.58384705
2019-06-25 11:39:40,1852,-3.1345978,-9.298508,0.5742798
2019-06-25 11:39:40,1862,-3.1274261,-9.274582,0.5886383
2019-06-25 11:39:40,1874,-3.115448,-9.291336,0.5647125
2019-06-25 11:39:40,1882,-3.1011047,-9.300903,0.5766754
2019-06-25 11:39:40,1892,-3.1417694,-9.320038,0.58384705
2019-06-25 11:39:40,1902,-3.122635,-9.322433,0.5934143
2019-06-25 11:39:40,1912,-3.098709,-9.276978,0.6053772
2019-06-25 11:39:40,1923,-3.1058807,-9.236298,0.5647125
2019-06-25 11:39:40,1932,-3.1178436,-9.296112,0.5647125
2019-06-25 11:39:40,1942,-3.122635,-9.327225,0.58384705
2019-06-25 11:39:40,1952,-3.1417694,-9.293716,0.5647125
2019-06-25 11:39:40,1962,-3.1011047,-9.265015,0.55752563
2019-06-25 11:39:40,1973,-3.1345978,-9.279373,0.55513
2019-06-25 11:39:40,1982,-3.1465607,-9.315262,0.5359955
2019-06-25 11:39:41,1992,-3.1585236,-9.327225,0.5383911
2019-06-25 11:39:41,2002,-3.144165,-9.267395,0.5479584
2019-06-25 11:39:41,2012,-3.1369934,-9.276978,0.5264282
2019-06-25 11:39:41,2022,-3.1537476,-9.267395,0.5623169
2019-06-25 11:39:41,2033,-3.1776733,-9.324829,0.55274963
2019-06-25 11:39:41,2042,-3.1752777,-9.308075,0.55752563
2019-06-25 11:39:41,2052,-3.1489563,-9.2482605,0.55274963
2019-06-25 11:39:41,2062,-3.180069,-9.276978,0.5814514
2019-06-25 11:39:41,2072,-3.151352,-9.308075,0.5742798
2019-06-25 11:39:41,2085,-3.1704865,-9.315262,0.59103394
2019-06-25 11:39:41,2092,-3.1298065,-9.296112,0.59820557
2019-06-25 11:39:41,2102,-3.151352,-9.303299,0.61016846
2019-06-25 11:39:41,2113,-3.1322021,-9.293716,0.59820557
2019-06-25 11:39:41,2122,-3.139389,-9.317657,0.5886383
2019-06-25 11:39:41,2132,-3.1274261,-9.276978,0.59103394
2019-06-25 11:39:41,2142,-3.1250305,-9.274582,0.5814514
2019-06-25 11:39:41,2152,-3.1202393,-9.28894,0.59103394
2019-06-25 11:39:41,2163,-3.081955,-9.310471,0.5814514
2019-06-25 11:39:41,2172,-3.115448,-9.296112,0.55992126
2019-06-25 11:39:41,2182,-3.0963135,-9.272186,0.57188416
2019-06-25 11:39:41,2192,-3.1274261,-9.291336,0.54556274
2019-06-25 11:39:41,2202,-3.122635,-9.317657,0.55752563
2019-06-25 11:39:41,2213,-3.098709,-9.286545,0.5383911
2019-06-25 11:39:41,2222,-3.0939178,-9.274582,0.55513
2019-06-25 11:39:41,2232,-3.1250305,-9.255432,0.5766754
2019-06-25 11:39:41,2242,-3.1178436,-9.284149,0.5407715
2019-06-25 11:39:41,2252,-3.1345978,-9.312866,0.53359985
2019-06-25 11:39:41,2262,-3.1298065,-9.265015,0.5670929
2019-06-25 11:39:41,2273,-3.1274261,-9.262619,0.5670929
2019-06-25 11:39:41,2282,-3.1657104,-9.293716,0.57188416
2019-06-25 11:39:41,2292,-3.156128,-9.317657,0.59580994
2019-06-25 11:39:41,2302,-3.1369934,-9.276978,0.5886383
2019-06-25 11:39:41,2312,-3.1345978,-9.253052,0.5766754
2019-06-25 11:39:41,2323,-3.1537476,-9.305695,0.59820557
2019-06-25 11:39:41,2332,-3.1776733,-9.286545,0.59820557
2019-06-25 11:39:41,2342,-3.1537476,-9.284149,0.5934143
2019-06-25 11:39:41,2352,-3.1465607,-9.260223,0.62213135
2019-06-25 11:39:41,2363,-3.1704865,-9.308075,0.5886383
2019-06-25 11:39:41,2372,-3.1465607,-9.315262,0.5742798
2019-06-25 11:39:41,2382,-3.151352,-9.272186,0.6029968
2019-06-25 11:39:41,2392,-3.1250305,-9.272186,0.59580994
2019-06-25 11:39:41,2403,-3.1250305,-9.276978,0.5766754
2019-06-25 11:39:41,2412,-3.1178436,-9.308075,0.5862427
2019-06-25 11:39:41,2422,-3.1082764,-9.291336,0.59103394
2019-06-25 11:39:41,2432,-3.103485,-9.255432,0.5742798
2019-06-25 11:39:41,2442,-3.1130676,-9.286545,0.55752563
2019-06-25 11:39:41,2452,-3.1202393,-9.276978,0.55752563
2019-06-25 11:39:41,2462,-3.098709,-9.308075,0.55992126
2019-06-25 11:39:41,2473,-3.098709,-9.276978,0.55752563
2019-06-25 11:39:41,2482,-3.0963135,-9.269791,0.57188416
2019-06-25 11:39:41,2492,-3.122635,-9.303299,0.5694885
2019-06-25 11:39:41,2502,-3.1178436,-9.312866,0.5766754
2019-06-25 11:39:41,2512,-3.110672,-9.284149,0.5742798
2019-06-25 11:39:41,2522,-3.1130676,-9.267395,0.58384705
2019-06-25 11:39:41,2533,-3.151352,-9.284149,0.5934143
2019-06-25 11:39:41,2542,-3.1417694,-9.315262,0.5886383
2019-06-25 11:39:41,2552,-3.1752777,-9.303299,0.5886383
2019-06-25 11:39:41,2562,-3.139389,-9.250656,0.6053772
2019-06-25 11:39:41,2572,-3.151352,-9.274582,0.58384705
2019-06-25 11:39:41,2582,-3.156128,-9.298508,0.58384705
2019-06-25 11:39:41,2592,-3.1657104,-9.308075,0.58384705
2019-06-25 11:39:41,2603,-3.156128,-9.279373,0.5766754
2019-06-25 11:39:41,2612,-3.1489563,-9.255432,0.5694885
