Timestamp,Milliseconds,X,Y,Z
2019-06-25 11:40:09,1470,-3.2183533,-9.229111,0.33499146
2019-06-25 11:40:09,1480,-3.2398834,-9.2482605,0.35891724
2019-06-25 11:40:09,1491,-3.2326965,-9.253052,-0.53359985
2019-06-25 11:40:09,1500,-3.259018,-9.315262,1.2227325
2019-06-25 11:40:09,1510,-3.2231293,-9.195618,-1.2131653
2019-06-25 11:40:09,1520,-3.2518463,-9.303299,1.8448639
2019-06-25 11:40:09,1531,-3.225525,-9.200409,-1.6749725
2019-06-25 11:40:09,1540,-3.2566376,-9.334396,2.1607208
2019-06-25 11:40:09,1550,-3.213562,-9.183655,-1.8209381
2019-06-25 11:40:09,1560,-3.213562,-9.183655,-1.586441
2019-06-25 11:40:09,1571,-3.2350922,-9.32962,2.210968
2019-06-25 11:40:09,1580,-3.2303162,-9.214767,-1.7563324
2019-06-25 11:40:09,1590,-3.2350922,-9.32962,2.1798553
2019-06-25 11:40:09,1601,-3.1992035,-9.183655,-1.5505524
2019-06-25 11:40:09,1610,-3.2015991,-9.296112,1.7276154
2019-06-25 11:40:09,1620,-3.2183533,-9.238693,-0.94277954
2019-06-25 11:40:09,1630,-3.2183533,-9.336792,0.9690857
2019-06-25 11:40:09,1641,-3.2087708,-9.315262,1.8065796
2019-06-25 11:40:09,1650,-3.180069,-9.212372,0.095718384
2019-06-25 11:40:09,1660,-3.1944122,-9.293716,1.0552368
2019-06-25 11:40:09,1670,-3.213562,-9.279373,-0.23449707
2019-06-25 11:40:09,1680,-3.1968079,-9.274582,0.14117432
2019-06-25 11:40:09,1691,-3.2279205,-9.272186,0.68434143
2019-06-25 11:40:09,1700,-3.2063751,-9.231506,-0.6963043
2019-06-25 11:40:09,1710,-3.2398834,-9.332016,1.4572296
2019-06-25 11:40:09,1720,-3.213562,-9.229111,-1.3639069
2019-06-25 11:40:09,1731,-3.2063751,-9.214767,-0.653244
2019-06-25 11:40:09,1740,-3.1992035,-9.174088,-1.7539368
2019-06-25 11:40:09,1751,-3.2183533,-9.217148,-1.4189453
2019-06-25 11:40:09,1760,-3.2279205,-9.219543,-1.8281097
2019-06-25 11:40:09,1770,-3.213562,-9.188446,-1.7252197
2019-06-25 11:40:09,1780,-3.2494507,-9.296112,2.1726837
2019-06-25 11:40:09,1791,-3.2350922,-9.188446,-1.7946167
2019-06-25 11:40:09,1800,-3.254242,-9.346359,2.0171509
2019-06-25 11:40:09,1810,-3.2398834,-9.22673,-1.4644012
2019-06-25 11:40:09,1821,-3.259018,-9.317657,1.4787598
2019-06-25 11:40:09,1830,-3.2398834,-9.22673,-0.74894714
2019-06-25 11:40:09,1840,-3.2279205,-9.291336,0.69869995
2019-06-25 11:40:09,1850,-3.2303162,-9.336792,1.6007996
2019-06-25 11:40:09,1862,-3.2279205,-9.238693,-0.8446655
2019-06-25 11:40:09,1871,-3.242279,-9.303299,1.1006927
2019-06-25 11:40:09,1880,-3.225525,-9.267395,0.04547119
2019-06-25 11:40:09,1890,-3.2063751,-9.269791,-0.06939697
2019-06-25 11:40:09,1901,-3.2279205,-9.303299,0.95474243
2019-06-25 11:40:09,1910,-3.1944122,-9.2482605,-0.87338257
2019-06-25 11:40:09,1920,-3.2231293,-9.317657,1.6630096
2019-06-25 11:40:09,1931,-3.1992035,-9.212372,-1.483551
2019-06-25 11:40:09,1940,-3.225525,-9.341583,2.079361
2019-06-25 11:40:09,1950,-3.225525,-9.322433,1.5266266
2019-06-25 11:40:09,1961,-3.1944122,-9.195618,-1.4620209
2019-06-25 11:40:09,1970,-3.225525,-9.324829,2.0219421
2019-06-25 11:40:09,1980,-3.2015991,-9.205185,-1.804184
2019-06-25 11:40:09,1990,-3.2279205,-9.32962,2.1320038
2019-06-25 11:40:09,2001,-3.2183533,-9.200409,-1.7874451
2019-06-25 11:40:09,2010,-3.2303162,-9.32962,1.8496552
2019-06-25 11:40:09,2020,-3.2326965,-9.200409,-1.3591309
2019-06-25 11:40:09,2030,-3.225525,-9.291336,1.2370911
2019-06-25 11:40:09,2041,-3.259018,-9.341583,1.9597168
2019-06-25 11:40:09,2050,-3.2446747,-9.291336,0.41874695
2019-06-25 11:40:09,2060,-3.2374878,-9.308075,1.3734741
2019-06-25 11:40:09,2071,-3.242279,-9.207581,-0.61735535
2019-06-25 11:40:09,2080,-3.2374878,-9.274582,0.550354
2019-06-25 11:40:09,2090,-3.2566376,-9.28894,0.32781982
2019-06-25 11:40:09,2100,-3.2303162,-9.245865,-0.30389404
2019-06-25 11:40:09,2111,-3.2566376,-9.265015,1.2059784
2019-06-25 11:40:09,2120,-3.2111664,-9.217148,-1.0193481
2019-06-25 11:40:09,2130,-3.254242,-9.3511505,1.861618
2019-06-25 11:40:09,2140,-3.2446747,-9.305695,1.0743713
2019-06-25 11:40:09,2151,-3.1752777,-9.18605,-1.0073853
2019-06-25 11:40:09,2160,-3.180069,-9.162125,-1.8185425
2019-06-25 11:40:09,2170,-3.1968079,-9.229111,-1.5553284
2019-06-25 11:40:09,2181,-3.2231293,-9.365509,2.0865479
2019-06-25 11:40:09,2190,-3.1896362,-9.190826,-1.8185425
2019-06-25 11:40:09,2200,-3.2015991,-9.276978,2.0697937
2019-06-25 11:40:09,2210,-3.172882,-9.245865,0.8518524
2019-06-25 11:40:09,2221,-3.1920319,-9.22673,-1.8209381
2019-06-25 11:40:09,2230,-3.2111664,-9.243469,-1.1892395
2019-06-25 11:40:09,2240,-3.1896362,-9.176468,-1.763504
2019-06-25 11:40:09,2250,-3.2207336,-9.293716,1.7754669
2019-06-25 11:40:09,2261,-3.2350922,-9.217148,-1.2322998
2019-06-25 11:40:09,2270,-3.2279205,-9.320038,1.1126556
2019-06-25 11:40:09,2280,-3.2518463,-9.238693,-0.38523865
2019-06-25 11:40:10,2291,-3.2087708,-9.229111,0.28234863
2019-06-25 11:40:10,2300,-3.2494507,-9.257828,0.5742798
2019-06-25 11:40:10,2310,-3.2326965,-9.255432,-0.5312042
2019-06-25 11:40:10,2321,-3.2279205,-9.274582,0.4139557
2019-06-25 11:40:10,2330,-3.225525,-9.18605,-1.174881
2019-06-25 11:40:10,2340,-3.2183533,-9.212372,-0.44506836
2019-06-25 11:40:10,2351,-3.2805634,-9.336792,1.3280182
2019-06-25 11:40:10,2360,-3.2781677,-9.365509,2.2348938
2019-06-25 11:40:10,2370,-3.2518463,-9.308075,1.9166565
2019-06-25 11:40:10,2380,-3.2207336,-9.293716,2.0243225
